Tf,Tg,Tf_age,Tg_age
YOR028C,YDR343C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YDR345C,Saccharomycetaceae,Saccharomyceta
YOR028C,YDR441C,Saccharomycetaceae,Saccharomyces
YOR028C,YDR442W,Saccharomycetaceae,Saccharomyces
YOR028C,YDR504C,Saccharomycetaceae,Saccharomyces
YOR028C,YDR505C,Saccharomycetaceae,Fungi
YOR028C,YDR508C,Saccharomycetaceae,Saccharomyceta
YOR028C,YDR510W,Saccharomycetaceae,Saccharomyceta
YOR028C,YDR533C,Saccharomycetaceae,Fungi
YOR028C,YEL011W,Saccharomycetaceae,Eukaryota
YOR028C,YEL044W,Saccharomycetaceae,Ascomycota
YOR028C,YEL045C,Saccharomycetaceae,Saccharomyces
YOR028C,YEL046C,Saccharomycetaceae,Ascomycota
YOR028C,YEL052W,Saccharomycetaceae,Fungi
YOR028C,YEL053C,Saccharomycetaceae,Fungi
YOR028C,YER028C,Saccharomycetaceae,Fungi
YOR028C,YER038C,Saccharomycetaceae,Eukaryota
YOR028C,YER045C,Saccharomycetaceae,Saccharomyceta
YOR028C,YER046W,Saccharomycetaceae,Saccharomyceta
YOR028C,YER073W,Saccharomycetaceae,Fungi
YOR028C,YFL004W,Saccharomycetaceae,Eukaryota
YOR028C,YFR016C,Saccharomycetaceae,Eukaryota
YOR028C,YGL006WA,Saccharomycetaceae,
YOR028C,YGL007CA,Saccharomycetaceae,
YOR028C,YGL253W,Saccharomycetaceae,Ascomycota
YOR028C,YGR009C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YGR010W,Saccharomycetaceae,Eukaryota
YOR028C,YGR011W,Saccharomycetaceae,Saccharomyces
YOR028C,YGR035C,Saccharomycetaceae,Saccharomyces
YOR028C,YGR035WA,Saccharomycetaceae,
YOR028C,YGR134W,Saccharomycetaceae,Eukaryota
YOR028C,YGR144W,Saccharomycetaceae,Ascomycota
YOR028C,YGR145W,Saccharomycetaceae,Ascomycota
YOR028C,YGR171C,Saccharomycetaceae,> Eukaryota
YOR028C,YGR178C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YGR180C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YGR192C,Saccharomycetaceae,> Eukaryota
YOR028C,YGR209C,Saccharomycetaceae,Eukaryota
YOR028C,YGR233C,Saccharomycetaceae,Eukaryota
YOR028C,YGR238C,Saccharomycetaceae,Fungi
YOR028C,YGR249W,Saccharomycetaceae,Saccharomyces
YOR028C,YGR250C,Saccharomycetaceae,Saccharomyces
YOR028C,YHL034C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YHL041W,Saccharomycetaceae,Saccharomyces
YOR028C,YHL044W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YHL045W,Saccharomycetaceae,Saccharomyces
YOR028C,YHL046C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YHR047C,Saccharomycetaceae,Ascomycota
YOR028C,YHR048W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YHR049W,Saccharomycetaceae,Eukaryota
YOR028C,YHR128W,Saccharomycetaceae,Eukaryota
YOR028C,YHR133C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YHR134W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YHR179W,Saccharomycetaceae,Saccharomyceta
YOR028C,YIL045W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YIL118W,Saccharomycetaceae,Ascomycota
YOR028C,YIL119C,Saccharomycetaceae,Saccharomyceta
YOR028C,YIL170W,Saccharomycetaceae,
YOR028C,YIL171W,Saccharomycetaceae,
YOR028C,YIL172C,Saccharomycetaceae,Saccharomyces
YOR028C,YIR001C,Saccharomycetaceae,Fungi
YOR028C,YIR019C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YIR020C,Saccharomycetaceae,Saccharomyces
YOR028C,YIR020WB,Saccharomycetaceae,
YOR028C,YIR021W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YJL028W,Saccharomycetaceae,Saccharomyces
YOR028C,YJL029C,Saccharomycetaceae,> Eukaryota
YOR028C,YJL030W,Saccharomycetaceae,> Eukaryota
YOR028C,YJL031C,Saccharomycetaceae,> Eukaryota
YOR028C,YJL076W,Saccharomycetaceae,Saccharomyceta
YOR028C,YJL077C,Saccharomycetaceae,Saccharomyces
YOR028C,YJL171C,Saccharomycetaceae,Ascomycota
YOR028C,YJL219W,Saccharomycetaceae,Saccharomyceta
YOR028C,YJL221C,Saccharomycetaceae,Eukaryota
YOR028C,YJR003C,Saccharomycetaceae,> Eukaryota
YOR028C,YJR011C,Saccharomycetaceae,Fungi
YOR028C,YJR013W,Saccharomycetaceae,Fungi
YOR028C,YJR061W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YJR083C,Saccharomycetaceae,Eukaryota
YOR028C,YJR084W,Saccharomycetaceae,Eukaryota
YOR028C,YJR094C,Saccharomycetaceae,Ascomycota
YOR028C,YJR094WA,Saccharomycetaceae,
YOR028C,YJR102C,Saccharomycetaceae,Eukaryota
YOR028C,YJR103W,Saccharomycetaceae,Saccharomyces
YOR028C,YJR129C,Saccharomycetaceae,Saccharomyceta
YOR028C,YJR132W,Saccharomycetaceae,Fungi
YOR028C,YJR133W,Saccharomycetaceae,Ascomycota
YOR028C,YJR145C,Saccharomycetaceae,Ascomycota
YOR028C,YJR146W,Saccharomycetaceae,Saccharomyces
YOR028C,YJR147W,Saccharomycetaceae,Ascomycota
YOR028C,YJR154W,Saccharomycetaceae,Dikarya
YOR028C,YJR158W,Saccharomycetaceae,Saccharomyces
YOR028C,YKL026C,Saccharomycetaceae,Fungi
YOR028C,YKL039W,Saccharomycetaceae,Eukaryota
YOR028C,YKL040C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YKL043W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YKL044W,Saccharomycetaceae,Saccharomyces
YOR028C,YKL086W,Saccharomycetaceae,Eukaryota
YOR028C,YKL087C,Saccharomycetaceae,Eukaryota
YOR028C,YKL101W,Saccharomycetaceae,Fungi
YOR028C,YKL103C,Saccharomycetaceae,Ascomycota
YOR028C,YKL107W,Saccharomycetaceae,> Eukaryota
YOR028C,YKL109W,Saccharomycetaceae,Saccharomyces
YOR028C,YKL110C,Saccharomycetaceae,> Eukaryota
YOR028C,YKL132C,Saccharomycetaceae,Fungi
YOR028C,YKL142W,Saccharomycetaceae,Ascomycota
YOR028C,YKL182W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YKL223W,Saccharomycetaceae,Saccharomyces
YOR028C,YKL224C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YKR039W,Saccharomycetaceae,Saccharomyceta
YOR028C,YKR066C,Saccharomycetaceae,Saccharomyceta
YOR028C,YKR067W,Saccharomycetaceae,Ascomycota
YOR028C,YKR102W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YLL006W,Saccharomycetaceae,> Eukaryota
YOR028C,YLL006WA,Saccharomycetaceae,
YOR028C,YLL007C,Saccharomycetaceae,> Eukaryota
YOR028C,YLL011W,Saccharomycetaceae,Eukaryota
YOR028C,YLL052C,Saccharomycetaceae,Ascomycota
YOR028C,YLL053C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YLL054C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YLL061W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YLL062C,Saccharomycetaceae,Opisthokonta
YOR028C,YLR001C,Saccharomycetaceae,> Eukaryota
YOR028C,YLR020C,Saccharomycetaceae,Eukaryota
YOR028C,YLR021W,Saccharomycetaceae,Eukaryota
YOR028C,YLR029C,Saccharomycetaceae,Ascomycota
YOR028C,YLR030W,Saccharomycetaceae,Saccharomyces
YOR028C,YLR034C,Saccharomycetaceae,Ascomycota
YOR028C,YLR044C,Saccharomycetaceae,Ascomycota
YOR028C,YLR074C,Saccharomycetaceae,Fungi
YOR028C,YLR075W,Saccharomycetaceae,Fungi
YOR028C,YLR081W,Saccharomycetaceae,Saccharomyceta
YOR028C,YLR121C,Saccharomycetaceae,Saccharomyceta
YOR028C,YLR125W,Saccharomycetaceae,Saccharomyces
YOR028C,YLR228C,Saccharomycetaceae,Saccharomyceta
YOR028C,YLR264CA,Saccharomycetaceae,
YOR028C,YLR304C,Saccharomycetaceae,Eukaryota
YOR028C,YLR332W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YLR412CA,Saccharomycetaceae,
YOR028C,YLR413W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YLR460C,Saccharomycetaceae,Ascomycota
YOR028C,YML115C,Saccharomycetaceae,Saccharomyceta
YOR028C,YML116W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YML131W,Saccharomycetaceae,Saccharomyces
YOR028C,YMR038C,Saccharomycetaceae,Saccharomyceta
YOR028C,YMR081C,Saccharomycetaceae,Dikarya
YOR028C,YMR082C,Saccharomycetaceae,Saccharomyces
YOR028C,YMR083W,Saccharomycetaceae,Dikarya
YOR028C,YMR089C,Saccharomycetaceae,Fungi
YOR028C,YMR090W,Saccharomycetaceae,Fungi
YOR028C,YMR164C,Saccharomycetaceae,Eukaryota
YOR028C,YMR171C,Saccharomycetaceae,Fungi
YOR028C,YMR172CA,Saccharomycetaceae,
YOR028C,YMR172W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YMR173W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YMR173WA,Saccharomycetaceae,
YOR028C,YMR177W,Saccharomycetaceae,Fungi
YOR028C,YMR244CA,Saccharomycetaceae,
YOR028C,YMR246W,Saccharomycetaceae,Ascomycota
YOR028C,YMR265C,Saccharomycetaceae,Fungi
YOR028C,YMR266W,Saccharomycetaceae,Fungi
YOR028C,YMR283C,Saccharomycetaceae,Ascomycota
YOR028C,YMR319C,Saccharomycetaceae,Ascomycota
YOR028C,YNL039W,Saccharomycetaceae,Saccharomyceta
YOR028C,YNL087W,Saccharomycetaceae,Eukaryota
YOR028C,YNL145W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YNL146CA,Saccharomycetaceae,
YOR028C,YNL178W,Saccharomycetaceae,Saccharomyceta
YOR028C,YNL180C,Saccharomycetaceae,Saccharomyceta
YOR028C,YNR060W,Saccharomycetaceae,Saccharomyces
YOR028C,YOL052CA,Saccharomycetaceae,
YOR028C,YOL059W,Saccharomycetaceae,Ascomycota
YOR028C,YOL060C,Saccharomycetaceae,> Eukaryota
YOR028C,YOL109W,Saccharomycetaceae,Saccharomyces
YOR028C,YOL116W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YOL133W,Saccharomycetaceae,Fungi
YOR028C,YOL135C,Saccharomycetaceae,Eukaryota
YOR028C,YOL151W,Saccharomycetaceae,Saccharomyceta
YOR028C,YOL156W,Saccharomycetaceae,Saccharomyceta
YOR028C,YOL157C,Saccharomycetaceae,Saccharomyces
YOR028C,YOR019W,Saccharomycetaceae,Saccharomyceta
YOR028C,YOR029W,Saccharomycetaceae,Saccharomyces
YOR028C,YOR047C,Saccharomycetaceae,Saccharomyceta
YOR028C,YOR049C,Saccharomycetaceae,Ascomycota
YOR028C,YOR178C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YOR230W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YOR302W,Saccharomycetaceae,Ascomycota
YOR028C,YOR303W,Saccharomycetaceae,Ascomycota
YOR028C,YOR306C,Saccharomycetaceae,Ascomycota
YOR028C,YOR311C,Saccharomycetaceae,Ascomycota
YOR028C,YOR313C,Saccharomycetaceae,Saccharomyceta
YOR028C,YOR315W,Saccharomycetaceae,Saccharomyceta
YOR028C,YOR316CA,Saccharomycetaceae,
YOR028C,YOR317W,Saccharomycetaceae,Ascomycota
YOR028C,YOR344C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YOR381W,Saccharomycetaceae,Saccharomyces
YOR028C,YPL061W,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YPL062W,Saccharomycetaceae,Saccharomyces
YOR028C,YPL165C,Saccharomycetaceae,Eukaryota
YOR028C,YPL275W,Saccharomycetaceae,
YOR028C,YPL276W,Saccharomycetaceae,
YOR028C,YPL277C,Saccharomycetaceae,Ascomycota
YOR028C,YPL278C,Saccharomycetaceae,Saccharomyces
YOR028C,YPR013C,Saccharomycetaceae,Saccharomycetaceae
YOR028C,YPR014C,Saccharomycetaceae,Saccharomyces
YOR028C,YPR022C,Saccharomycetaceae,Eukaryota
YOR028C,YPR035W,Saccharomycetaceae,Eukaryota
YOR028C,YPR063C,Saccharomycetaceae,Eukaryota
YOR028C,YPR065W,Saccharomycetaceae,Eukaryota
YOR028C,YPR122W,Saccharomycetaceae,> Eukaryota
YOR028C,YPR124W,Saccharomycetaceae,> Eukaryota
YOR028C,YPR158CC,Saccharomycetaceae,
YOR028C,YPR158CD,Saccharomycetaceae,
YOR028C,YPR159W,Saccharomycetaceae,Ascomycota
YOR028C,YPR184W,Saccharomycetaceae,Eukaryota
YOR032C,YBL074C,Saccharomycetaceae,Saccharomyces
YOR032C,YBR133C,Saccharomycetaceae,Ascomycota
YOR032C,YBR135W,Saccharomycetaceae,Ascomycota
YOR032C,YDR042C,Saccharomycetaceae,Saccharomyces
YOR032C,YDR522C,Saccharomycetaceae,Ascomycota
YOR032C,YEL002C,Saccharomycetaceae,Saccharomyces
YOR032C,YEL050C,Saccharomycetaceae,Fungi
YOR032C,YER136W,Saccharomycetaceae,Ascomycota
YOR032C,YGL001C,Saccharomycetaceae,Ascomycota
YOR032C,YHR005CA,Saccharomycetaceae,
YOR032C,YHR006W,Saccharomycetaceae,Saccharomyceta
YOR032C,YJR139C,Saccharomycetaceae,Ascomycota
YOR032C,YLR035C,Saccharomycetaceae,Ascomycota
YOR032C,YOR001W,Saccharomycetaceae,Eukaryota
YOR113W,YAL037CA,Fungi,
YOR113W,YAL037W,Fungi,Saccharomycetaceae
YOR113W,YAL040C,Fungi,Dikarya
YOR113W,YAR009C,Fungi,
YOR113W,YBL029CA,Fungi,
YOR113W,YBL029W,Fungi,Ascomycota
YOR113W,YBL074C,Fungi,Saccharomyces
YOR113W,YDL037C,Fungi,Saccharomyces
YOR113W,YDL245C,Fungi,Saccharomyces
YOR113W,YDR042C,Fungi,Saccharomyces
YOR113W,YDR259C,Fungi,Saccharomycetaceae
YOR113W,YDR472W,Fungi,> Eukaryota
YOR113W,YEL062W,Fungi,Saccharomyceta
YOR113W,YEL063C,Fungi,Saccharomyceta
YOR113W,YHL041W,Fungi,Saccharomyces
YOR113W,YIL099W,Fungi,Saccharomyces
YOR113W,YIL101C,Fungi,Saccharomyces
YOR113W,YIR019C,Fungi,Saccharomycetaceae
YOR113W,YIR020C,Fungi,Saccharomyces
YOR113W,YIR020WB,Fungi,
YOR113W,YIR021W,Fungi,Saccharomycetaceae
YOR113W,YJL148W,Fungi,Saccharomycetaceae
YOR113W,YLL019C,Fungi,Ascomycota
YOR113W,YLL020C,Fungi,Saccharomyces
YOR113W,YLR023C,Fungi,Eukaryota
YOR113W,YML007CA,Fungi,
YOR113W,YML007W,Fungi,Ascomycota
YOR113W,YML008C,Fungi,Ascomycota
YOR113W,YNR050C,Fungi,Dikarya
YOR113W,YOL121C,Fungi,Ascomycota
YOR113W,YPR013C,Fungi,Saccharomycetaceae
YOR140W,YIL162W,Ascomycota,Saccharomyces
YOR162C,YDL092W,Saccharomycetaceae,Fungi
YOR162C,YDL094C,Saccharomycetaceae,Saccharomyces
YOR162C,YDR080W,Saccharomycetaceae,Saccharomyceta
YOR162C,YDR136C,Saccharomycetaceae,Saccharomyces
YOR162C,YDR138W,Saccharomycetaceae,Saccharomycetaceae
YOR162C,YDR279W,Saccharomycetaceae,Saccharomyceta
YOR162C,YDR286C,Saccharomycetaceae,Saccharomyceta
YOR162C,YDR287W,Saccharomycetaceae,Ascomycota
YOR162C,YER013W,Saccharomycetaceae,Saccharomycetaceae
YOR162C,YER134C,Saccharomycetaceae,Ascomycota
YOR162C,YER138C,Saccharomycetaceae,
YOR162C,YGR184C,Saccharomycetaceae,Eukaryota
YOR162C,YGR188C,Saccharomycetaceae,Fungi
YOR162C,YHR171W,Saccharomycetaceae,> Eukaryota
YOR162C,YIL043C,Saccharomycetaceae,Saccharomyceta
YOR162C,YJR088C,Saccharomycetaceae,Eukaryota
YOR162C,YJR089W,Saccharomycetaceae,Eukaryota
YOR162C,YML072C,Saccharomycetaceae,Eukaryota
YOR162C,YNR054C,Saccharomycetaceae,> Eukaryota
YOR162C,YOL099C,Saccharomycetaceae,Saccharomyces
YOR162C,YOR188W,Saccharomycetaceae,Ascomycota
YOR162C,YOR353C,Saccharomycetaceae,Saccharomycetaceae
YOR162C,YOR368W,Saccharomycetaceae,Saccharomyces
YOR344C,YAL007C,Saccharomycetaceae,Saccharomycetaceae
YOR344C,YAL038W,Saccharomycetaceae,Ascomycota
YOR344C,YAL060W,Saccharomycetaceae,Ascomycota
YOR344C,YAR073W,Saccharomycetaceae,Saccharomyceta
YOR344C,YBL001C,Saccharomycetaceae,Ascomycota
YOR344C,YBL016W,Saccharomycetaceae,Dikarya
YOR344C,YBL017C,Saccharomycetaceae,Eukaryota
YOR344C,YBL022C,Saccharomycetaceae,Ascomycota
YOR344C,YBL098W,Saccharomycetaceae,Opisthokonta
YOR344C,YBR039W,Saccharomycetaceae,Eukaryota
YOR344C,YBR061C,Saccharomycetaceae,Eukaryota
YOR344C,YBR133C,Saccharomycetaceae,Ascomycota
YOR344C,YBR135W,Saccharomycetaceae,Ascomycota
YOR344C,YBR144C,Saccharomycetaceae,Saccharomyces
YOR344C,YBR145W,Saccharomycetaceae,Saccharomyces
YOR344C,YBR148W,Saccharomycetaceae,Saccharomyces
YOR344C,YBR195C,Saccharomycetaceae,Eukaryota
YOR344C,YCL074W,Saccharomycetaceae,
YOR344C,YCR045C,Saccharomycetaceae,Saccharomyces
YOR344C,YCR087CA,Saccharomycetaceae,
YOR344C,YCR088W,Saccharomycetaceae,Saccharomyceta
YOR344C,YDL027C,Saccharomycetaceae,Ascomycota
YOR344C,YDL051W,Saccharomycetaceae,Eukaryota
YOR344C,YDL052C,Saccharomycetaceae,Eukaryota
YOR344C,YDL084W,Saccharomycetaceae,> Eukaryota
YOR344C,YDL120W,Saccharomycetaceae,Eukaryota
YOR344C,YDL121C,Saccharomycetaceae,Eukaryota
YOR344C,YDL229W,Saccharomycetaceae,> Eukaryota
YOR344C,YDR042C,Saccharomycetaceae,Saccharomyces
YOR344C,YDR131C,Saccharomycetaceae,Saccharomycetaceae
YOR344C,YDR160W,Saccharomycetaceae,Eukaryota
YOR344C,YDR210WC,Saccharomycetaceae,
YOR344C,YDR240C,Saccharomycetaceae,Ascomycota
YOR344C,YDR316WA,Saccharomycetaceae,
YOR344C,YDR316WB,Saccharomycetaceae,
YOR344C,YEL001C,Saccharomycetaceae,Saccharomyces
YOR344C,YEL003W,Saccharomycetaceae,Saccharomyces
YOR344C,YER001W,Saccharomycetaceae,Saccharomyces
YOR344C,YER021W,Saccharomycetaceae,Ascomycota
YOR344C,YER060WA,Saccharomycetaceae,
YOR344C,YER114C,Saccharomycetaceae,Fungi
YOR344C,YER177W,Saccharomycetaceae,Eukaryota
YOR344C,YFR030W,Saccharomycetaceae,Ascomycota
YOR344C,YGL001C,Saccharomycetaceae,Ascomycota
YOR344C,YGL153W,Saccharomycetaceae,Dikarya
YOR344C,YGL154C,Saccharomycetaceae,Dikarya
YOR344C,YGL223C,Saccharomycetaceae,Eukaryota
YOR344C,YGL230C,Saccharomycetaceae,Saccharomyces
YOR344C,YGL256W,Saccharomycetaceae,Saccharomyces
YOR344C,YGL257C,Saccharomycetaceae,Saccharomyces
YOR344C,YGR038CA,Saccharomycetaceae,
YOR344C,YGR192C,Saccharomycetaceae,> Eukaryota
YOR344C,YGR223C,Saccharomycetaceae,Saccharomycetaceae
YOR344C,YGR224W,Saccharomycetaceae,Saccharomyceta
YOR344C,YGR225W,Saccharomycetaceae,Saccharomyceta
YOR344C,YHR005CA,Saccharomycetaceae,
YOR344C,YHR006W,Saccharomycetaceae,Saccharomyceta
YOR344C,YHR041C,Saccharomycetaceae,Ascomycota
YOR344C,YHR042W,Saccharomycetaceae,Ascomycota
YOR344C,YHR089C,Saccharomycetaceae,> Eukaryota
YOR344C,YHR174W,Saccharomycetaceae,Ascomycota
YOR344C,YIR006C,Saccharomycetaceae,Opisthokonta
YOR344C,YIR007W,Saccharomycetaceae,Opisthokonta
YOR344C,YJL139C,Saccharomycetaceae,Saccharomyceta
YOR344C,YJR009C,Saccharomycetaceae,> Eukaryota
YOR344C,YJR088C,Saccharomycetaceae,Eukaryota
YOR344C,YJR089W,Saccharomycetaceae,Eukaryota
YOR344C,YJR124C,Saccharomycetaceae,Ascomycota
YOR344C,YJR137C,Saccharomycetaceae,Ascomycota
YOR344C,YJR138W,Saccharomycetaceae,Ascomycota
YOR344C,YJR139C,Saccharomycetaceae,Ascomycota
YOR344C,YKL015W,Saccharomycetaceae,> Eukaryota
YOR344C,YKL016C,Saccharomycetaceae,> Eukaryota
YOR344C,YKL060C,Saccharomycetaceae,Saccharomyceta
YOR344C,YKL080W,Saccharomycetaceae,Ascomycota
YOR344C,YKL096WA,Saccharomycetaceae,
YOR344C,YKL097C,Saccharomycetaceae,Saccharomyces
YOR344C,YKR057W,Saccharomycetaceae,Ascomycota
YOR344C,YLL015W,Saccharomycetaceae,Ascomycota
YOR344C,YLR033W,Saccharomycetaceae,Eukaryota
YOR344C,YLR121C,Saccharomycetaceae,Saccharomyceta
YOR344C,YMR037C,Saccharomycetaceae,Saccharomyceta
YOR344C,YMR196W,Saccharomycetaceae,Ascomycota
YOR344C,YMR267W,Saccharomycetaceae,Eukaryota
YOR344C,YMR301C,Saccharomycetaceae,Fungi
YOR344C,YMR324C,Saccharomycetaceae,Saccharomyces
YOR344C,YMR325W,Saccharomycetaceae,Saccharomycetaceae
YOR344C,YNL232W,Saccharomycetaceae,Fungi
YOR344C,YNL260C,Saccharomycetaceae,Dikarya
YOR344C,YNL284CA,Saccharomycetaceae,
YOR344C,YNR051C,Saccharomycetaceae,Ascomycota
YOR344C,YOL064C,Saccharomycetaceae,> Eukaryota
YOR344C,YOL086C,Saccharomycetaceae,Dikarya
YOR344C,YOR038C,Saccharomycetaceae,Ascomycota
YOR344C,YOR039W,Saccharomycetaceae,Eukaryota
YOR344C,YOR139C,Saccharomycetaceae,Saccharomyces
YOR344C,YPL204W,Saccharomycetaceae,Saccharomyceta
YOR344C,YPL206C,Saccharomycetaceae,Fungi
YOR344C,YPL211W,Saccharomycetaceae,> Eukaryota
YOR344C,YPL212C,Saccharomycetaceae,> Eukaryota
YOR363C,YAL016W,Saccharomycetaceae,Fungi
YOR363C,YAL034WA,Saccharomycetaceae,
YOR363C,YAL035W,Saccharomycetaceae,> Eukaryota
YOR363C,YAL036C,Saccharomycetaceae,> Eukaryota
YOR363C,YBL089W,Saccharomycetaceae,> Eukaryota
YOR363C,YBR019C,Saccharomycetaceae,Saccharomycetaceae
YOR363C,YBR020W,Saccharomycetaceae,Fungi
YOR363C,YBR127C,Saccharomycetaceae,Ascomycota
YOR363C,YBR150C,Saccharomycetaceae,Saccharomyceta
YOR363C,YBR151W,Saccharomycetaceae,Saccharomyceta
YOR363C,YBR159W,Saccharomycetaceae,Saccharomyceta
YOR363C,YBR187W,Saccharomycetaceae,Ascomycota
YOR363C,YBR214W,Saccharomycetaceae,Fungi
YOR363C,YDL078C,Saccharomycetaceae,Saccharomycetaceae
YOR363C,YDR048C,Saccharomycetaceae,Saccharomyces
YOR363C,YDR142C,Saccharomycetaceae,Eukaryota
YOR363C,YDR207C,Saccharomycetaceae,Saccharomyceta
YOR363C,YDR208W,Saccharomycetaceae,Saccharomyceta
YOR363C,YDR244W,Saccharomycetaceae,Dikarya
YOR363C,YDR256C,Saccharomycetaceae,Ascomycota
YOR363C,YEL011W,Saccharomycetaceae,Eukaryota
YOR363C,YER015W,Saccharomycetaceae,Saccharomyceta
YOR363C,YGL143C,Saccharomycetaceae,Ascomycota
YOR363C,YGL205W,Saccharomycetaceae,Fungi
YOR363C,YGR188C,Saccharomycetaceae,Fungi
YOR363C,YHR117W,Saccharomycetaceae,Saccharomyces
YOR363C,YIL069C,Saccharomycetaceae,Ascomycota
YOR363C,YIL100W,Saccharomycetaceae,Saccharomyces
YOR363C,YIL101C,Saccharomycetaceae,Saccharomyces
YOR363C,YIL120W,Saccharomycetaceae,Saccharomyceta
YOR363C,YIL160C,Saccharomycetaceae,Saccharomyces
YOR363C,YJL148W,Saccharomycetaceae,Saccharomycetaceae
YOR363C,YJL218W,Saccharomycetaceae,Saccharomyces
YOR363C,YJR019C,Saccharomycetaceae,Saccharomyceta
YOR363C,YJR069C,Saccharomycetaceae,> Eukaryota
YOR363C,YJR071W,Saccharomycetaceae,Saccharomyces
YOR363C,YKL188C,Saccharomycetaceae,Eukaryota
YOR363C,YKR009C,Saccharomycetaceae,Opisthokonta
YOR363C,YLR174W,Saccharomycetaceae,Ascomycota
YOR363C,YLR239C,Saccharomycetaceae,Fungi
YOR363C,YLR240W,Saccharomycetaceae,Fungi
YOR363C,YLR284C,Saccharomycetaceae,Ascomycota
YOR363C,YML042W,Saccharomycetaceae,Opisthokonta
YOR363C,YML072C,Saccharomycetaceae,Eukaryota
YOR363C,YNL009W,Saccharomycetaceae,Ascomycota
YOR363C,YNL202W,Saccharomycetaceae,> Eukaryota
YOR363C,YNL299W,Saccharomycetaceae,Eukaryota
YOR363C,YNL329C,Saccharomycetaceae,Eukaryota
YOR363C,YNR001C,Saccharomycetaceae,Dikarya
YOR363C,YOL002C,Saccharomycetaceae,Dikarya
YOR363C,YOL083W,Saccharomycetaceae,Saccharomyces
YOR363C,YOL147C,Saccharomycetaceae,Saccharomyceta
YOR363C,YOR100C,Saccharomycetaceae,Dikarya
YOR363C,YOR180C,Saccharomycetaceae,Ascomycota
YOR363C,YOR301W,Saccharomycetaceae,Ascomycota
YOR363C,YPL095C,Saccharomycetaceae,Saccharomyces
YOR380W,YOR378W,Saccharomycetaceae,Saccharomycetaceae
YPL038W,YAL012W,Saccharomyceta,Ascomycota
YPL038W,YBL074C,Saccharomyceta,Saccharomyces
YPL038W,YDR042C,Saccharomyceta,Saccharomyces
YPL038W,YDR500C,Saccharomyceta,Ascomycota
YPL038W,YDR501W,Saccharomyceta,Ascomycota
YPL038W,YDR522C,Saccharomyceta,Ascomycota
YPL038W,YEL072W,Saccharomyceta,Saccharomyces
YPL038W,YEL073C,Saccharomyceta,Saccharomyces
YPL038W,YER091C,Saccharomyceta,Dikarya
YPL038W,YER091CA,Saccharomyceta,
YPL038W,YER092W,Saccharomyceta,Dikarya
YPL038W,YGL012W,Saccharomyceta,Fungi
YPL038W,YGL013C,Saccharomyceta,Saccharomycetaceae
YPL038W,YGL184C,Saccharomyceta,Saccharomyces
YPL038W,YGL254W,Saccharomyceta,Saccharomycetaceae
YPL038W,YGL255W,Saccharomyceta,Saccharomyces
YPL038W,YGR204W,Saccharomyceta,Ascomycota
YPL038W,YHR193C,Saccharomyceta,Dikarya
YPL038W,YHR194W,Saccharomyceta,Ascomycota
YPL038W,YIR017C,Saccharomyceta,Opisthokonta
YPL038W,YJL191W,Saccharomyceta,Saccharomyceta
YPL038W,YJL192C,Saccharomyceta,Opisthokonta
YPL038W,YJL210W,Saccharomyceta,Saccharomyces
YPL038W,YJL212C,Saccharomyceta,Saccharomyces
YPL038W,YJR137C,Saccharomyceta,Ascomycota
YPL038W,YJR138W,Saccharomyceta,Ascomycota
YPL038W,YLL004W,Saccharomyceta,> Eukaryota
YPL038W,YLL005C,Saccharomyceta,> Eukaryota
YPL038W,YLL033W,Saccharomyceta,> Eukaryota
