TF,Target,Mode,PMID,Tf_age,Tg_age
Sp1,Tec,Unknown,19843184,Vertebrata,Eukaryota
Sp1,Tert,Activation,15511642,Vertebrata,Opisthokonta
Sp1,Tert,Unknown,11562751,Vertebrata,Vertebrata
Sp1,Tesc,Activation,20540995,Vertebrata,Vertebrata
Sp1,Tfap2c,Unknown,12801994,Vertebrata,Vertebrata
Sp1,Tgfbr2,Unknown,10766860;12840808,Vertebrata,Vertebrata
Sp1,Tgm1,Activation,15061870,Vertebrata,Vertebrata
Sp1,Thra,Repression,14715929,Vertebrata,Vertebrata
Sp1,Timp3,Unknown,20056610,Vertebrata,Eukaryota
Sp1,Tlr2,Unknown,11739511,Vertebrata,Vertebrata
Sp1,Tnf,Unknown,12509451;20221720,Vertebrata,Eumetazoa
Sp1,Tnfaip3,Unknown,15843561,Vertebrata,Eumetazoa
Sp1,Tnfsf11,Activation,16052479,Vertebrata,Opisthokonta
Sp1,Tnk1,Unknown,19481140,Vertebrata,Opisthokonta
Sp1,Tpt1,Activation,14755691,Vertebrata,Vertebrata
Sp1,Tpt1,Unknown,11997040;21858218,Vertebrata,Opisthokonta
Sp1,Trf,Unknown,8548503,Vertebrata,Vertebrata
Sp1,Tspo,Unknown,17402746,Vertebrata,Vertebrata
Sp1,Txlng,Activation,23463631,Vertebrata,Vertebrata
Sp1,Tyms,Unknown,9218479,Vertebrata,Vertebrata
Sp1,Ucp2,Unknown,11150307,Vertebrata,Vertebrata
Sp1,Ucp3,Activation,24391766,Vertebrata,> Eukaryota
Sp1,Vegfa,Activation,14662796;18021292,Vertebrata,Vertebrata
Sp1,Vegfa,Repression,10910082,Vertebrata,Opisthokonta
Sp1,Vegfa,Unknown,11191053;12119294;12975317;16835303;9264407,Vertebrata,Opisthokonta
Sp1,Wnt9a,Unknown,24778176,Vertebrata,Vertebrata
Sp1,Zbtb14,Activation,9618270,Vertebrata,Vertebrata
Sp1,Ngfr,Activation,21105874,Vertebrata,Vertebrata
Sp2,Alox8,Unknown,14711820,Vertebrata,Vertebrata
Sp2,B4galnt1,Activation,24102378,Vertebrata,Vertebrata
Sp2,Col2a1,Unknown,11447232,> Eukaryota,Vertebrata
Sp2,Dhfr,Unknown,14726517,> Eukaryota,Mammalia
Sp2,Ets1,Unknown,16300938,> Eukaryota,Vertebrata
Sp2,Id3,Unknown,16216350,> Eukaryota,Vertebrata
Sp2,Mgp,Unknown,19306294,> Eukaryota,Vertebrata
Sp2,Pcyt1a,Repression,10744779,> Eukaryota,Vertebrata
Sp2,Ucp2,Unknown,11150307,> Eukaryota,Eukaryota
Sp3,Acaca,Activation,8576128,> Eukaryota,Opisthokonta
Sp3,Acsbg1,Activation,16125341,> Eukaryota,Vertebrata
Sp3,Acta2,Activation,12110667,Vertebrata,Vertebrata
Sp3,Adcy4,Unknown,18388192,Vertebrata,Vertebrata
Sp3,Ahr,Activation,9778040,Vertebrata,Vertebrata
Sp3,Alox8,Unknown,14711820,Vertebrata,Vertebrata
Sp3,Ang2,Activation,17670746,Vertebrata,Opisthokonta
Sp3,Angpt2,Activation,17670746,Vertebrata,Eumetazoa
Sp3,Angpt2,Repression,16413606,Vertebrata,Vertebrata
Sp3,Bmp2,Unknown,17317039,Vertebrata,Opisthokonta
Sp3,Bsg,Activation,11814679,Vertebrata,Vertebrata
Sp3,Cdh5,Activation,21464949,Vertebrata,Vertebrata
Sp3,Cdk5r1,Unknown,11724806,Vertebrata,Opisthokonta
Sp3,Cdk5r2,Unknown,19437621,Vertebrata,Vertebrata
Sp3,Cdkn1a,Activation,8995437,Vertebrata,Eumetazoa
Sp3,Cdkn1a,Unknown,23066038,Vertebrata,Eumetazoa
Sp3,Cebpa,Activation,11050170,Vertebrata,Vertebrata
Sp3,Ces2c,Unknown,15283701,Vertebrata,Vertebrata
Sp3,Col2a1,Repression,11447232,Vertebrata,Vertebrata
Sp3,Csf1,Activation,8407965,Vertebrata,Vertebrata
Sp3,Dck,Unknown,15548386,Vertebrata,Rodentia
Sp3,Dmd,Activation,15550398,Vertebrata,Eumetazoa
Sp3,Dnm1,Unknown,11809758,Vertebrata,Opisthokonta
Sp3,Dnmt1,Activation,12071960,Vertebrata,Opisthokonta
Sp3,Epas1,Unknown,16394508,Vertebrata,Muridae
Sp3,Fbln1,Unknown,11829738,Vertebrata,Vertebrata
Sp3,Gabra6,Unknown,17652716,Vertebrata,Vertebrata
Sp3,Ghr,Activation,15604202,Vertebrata,Opisthokonta
Sp3,Ghr,Unknown,11390427,Vertebrata,Opisthokonta
Sp3,Gpc4,Activation,15297147,Vertebrata,Vertebrata
Sp3,Hgf,Activation,9223667,Vertebrata,Eumetazoa
Sp3,Hmga2,Activation,12799440,Vertebrata,Opisthokonta
Sp3,Hmga2,Unknown,11802722,Vertebrata,Vertebrata
Sp3,Hrasls5,Activation,12054540,Vertebrata,Vertebrata
Sp3,Ifitm5,Activation,23530031,Vertebrata,Vertebrata
Sp3,Il10,Activation,10861063,Vertebrata,Mammalia
Sp3,Il10,Unknown,10861064,Vertebrata,Vertebrata
Sp3,Il6,Unknown,15688401,Vertebrata,Eukaryota
Sp3,Itga6,Activation,17652716,Vertebrata,Vertebrata
Sp3,Kcnn3,Repression,20682843,Vertebrata,Vertebrata
Sp3,Lama1,Activation,12519763;15220343,Vertebrata,Vertebrata
Sp3,Lipe,Activation,11812735,Vertebrata,Opisthokonta
Sp3,Lmna,Unknown,15219855,Vertebrata,Opisthokonta
Sp3,Lpl,Unknown,15755745,Vertebrata,Vertebrata
Sp3,Mapk1,Unknown,10727414,Vertebrata,Eumetazoa
Sp3,Mertk,Unknown,12153576,Vertebrata,Vertebrata
Sp3,Met,Repression,10713700,Vertebrata,Vertebrata
Sp3,Met,Unknown,12473536,Vertebrata,Vertebrata
Sp3,Mgp,Repression,19306294,Vertebrata,Opisthokonta
Sp3,Riox2,Unknown,24324617,Vertebrata,Vertebrata
Sp3,Muc5ac,Unknown,14570593,Vertebrata,Vertebrata
Sp3,Nanog,Activation,16541131,Vertebrata,
Sp3,Nanog,Repression,16541131,Vertebrata,Vertebrata
Sp3,Nes,Unknown,15135078,Vertebrata,Vertebrata
Sp3,Nos3,Unknown,15180995,Vertebrata,Vertebrata
Sp3,Nrgn,Activation,21068393,Vertebrata,Eumetazoa
Sp3,Oas1g,Unknown,10567409,Vertebrata,Opisthokonta
Sp3,Oprd1,Repression,12890683,Vertebrata,Eumetazoa
Sp3,Oprm1,Activation,12670713,Vertebrata,Opisthokonta
Sp3,Oprm1,Repression,17130167,Vertebrata,Vertebrata
Sp3,Oprm1,Unknown,15703380;9765304,Vertebrata,Vertebrata
Sp3,Pcyt1a,Activation,10744779,Vertebrata,Vertebrata
Sp3,Pde6b,Repression,15781457,Vertebrata,Eumetazoa
Sp3,Pgr,Unknown,20087433,Vertebrata,Vertebrata
Sp3,Pla2g16,Unknown,12054540,Vertebrata,Vertebrata
Sp3,Prkra,Activation,16339759,Vertebrata,Vertebrata
Sp3,Proc,Activation,21745612,Vertebrata,Eumetazoa
Sp3,Ptdss1,Activation,21068393,Vertebrata,Vertebrata
Sp3,Ptgs2,Activation,17012241,Vertebrata,Opisthokonta
Sp3,Rac2,Activation,10098607,Vertebrata,Vertebrata
Sp3,Ren1,Activation,14761860,Vertebrata,Vertebrata
Sp3,Rest,Unknown,17130167,Vertebrata,Vertebrata
Sp3,Rho,Unknown,15781457,Vertebrata,Vertebrata
Sp3,Sdc1,Unknown,22134060,Vertebrata,Eumetazoa
Sp3,Setdb1,Activation,17142323,Vertebrata,Mammalia
Sp3,Slc2a3,Repression,15054091,Vertebrata,Vertebrata
Sp3,Slc9a2,Repression,11287330,Vertebrata,Vertebrata
Sp3,Socs3,Unknown,22311708,Vertebrata,Vertebrata
Sp3,Sod3,Activation,15451065,Vertebrata,Vertebrata
Sp3,Sp1,Repression,19306294,Vertebrata,Vertebrata
Sp3,Sp1,Unknown,9164849,Vertebrata,Eukaryota
Sp3,Star,Unknown,16109738,Vertebrata,Vertebrata
Sp3,Tal1,Unknown,9786909,Vertebrata,
Sp3,Tert,Activation,15511642,Vertebrata,Opisthokonta
Sp3,Tert,Unknown,11562751,Vertebrata,Rodentia
Sp3,Tesc,Activation,20540995,Vertebrata,Eukaryota
Sp3,Tfap2c,Unknown,12801994,Vertebrata,Eumetazoa
Sp3,Tnk1,Unknown,19481140,Vertebrata,Opisthokonta
Sp3,Tspo,Unknown,17402746,Vertebrata,Vertebrata
Sp3,Txlng,Repression,23463631,Vertebrata,Vertebrata
Sp3,Ucp2,Unknown,11150307,Vertebrata,Vertebrata
Sp3,Ucp3,Activation,24391766,Vertebrata,Eumetazoa
Sp3,Vegfa,Activation,14662796,Vertebrata,Vertebrata
Sp3,Vegfa,Unknown,9264407,Vertebrata,Eukaryota
Sp3,Zfp143,Activation,10657238,Vertebrata,Eukaryota
Sp4,Cdk5r1,Unknown,11724806,Vertebrata,Vertebrata
Sp4,Gria1,Unknown,24576410,Vertebrata,Vertebrata
Sp4,Nrgn,Activation,21068393,Vertebrata,Vertebrata
Sp4,Pde6b,Unknown,15781457,Vertebrata,Vertebrata
Sp4,Ptdss1,Unknown,21068393,Vertebrata,Opisthokonta
Sp4,Rho,Activation,15781457,Vertebrata,Vertebrata
Sp4,Slc9a2,Repression,11287330,Vertebrata,Vertebrata
Sp4,Vegfa,Unknown,15374992,Vertebrata,Vertebrata
Sp5,Cdkn1a,Repression,17090534,Vertebrata,> Eukaryota
Sp7,Bglap,Unknown,21820092,Vertebrata,Vertebrata
Sp7,Bglap2,Activation,21820092,Eumetazoa,Mammalia
Sp7,Bglap2,Unknown,24106268,Opisthokonta,Vertebrata
Sp7,Col5a1,Activation,20888414,Opisthokonta,Eukaryota
Sp7,Col5a3,Activation,20206127;20888414,Opisthokonta,Vertebrata
Sp7,Ctnnb1,Unknown,18458345,Opisthokonta,Vertebrata
Sp7,Dkk1,Activation,18458345;22459449,Opisthokonta,Vertebrata
Sp7,Dmp1,Unknown,23430263,Opisthokonta,Vertebrata
Sp7,Dspp,Activation,19783797,Opisthokonta,Eukaryota
Sp7,Dspp,Unknown,23430263,Opisthokonta,Eumetazoa
Sp7,Gja3,Activation,23376077,Opisthokonta,Eumetazoa
Sp7,Ibsp,Unknown,24106268,Opisthokonta,Eumetazoa
Sp7,Ifitm5,Activation,23530031,Opisthokonta,Eukaryota
Sp7,Mir93,Repression,22467200,Opisthokonta,Eukaryota
Sp7,Sp7,Activation,20816666,Opisthokonta,Vertebrata
Sp7,Satb2,Activation,21828043,Opisthokonta,Eukaryota
Sp7,Sost,Activation,20816666,Opisthokonta,Vertebrata
Sp7,Sost,Repression,20816666,Opisthokonta,Vertebrata
Sp7,Spp1,Unknown,24106268,Opisthokonta,Vertebrata
Sp7,Vegfa,Unknown,22750006,Opisthokonta,Vertebrata
Sp8,Fgf10,Unknown,15358670,Opisthokonta,Vertebrata
Sp8,Fgf8,Activation,17509151,Opisthokonta,Vertebrata
Sp8,Fgf8,Unknown,16571633,Opisthokonta,> Eukaryota
Sp8,Nr2f1,Repression,23307639,Opisthokonta,Eumetazoa
Sp9,Fgf8,Unknown,15358670,Opisthokonta,Vertebrata
Spdef,Birc5,Repression,16897429,Opisthokonta,Vertebrata
Spdef,Cdkn1a,Unknown,20139077,Opisthokonta,Eumetazoa
Spdef,Foxj1,Activation,17347682,Eumetazoa,Eumetazoa
Spdef,Scgb1a1,Activation,17347682,Eumetazoa,Vertebrata
Spdef,Sftpc,Activation,17347682,Eumetazoa,Vertebrata
Spdef,Sox17,Activation,17347682,Eumetazoa,Vertebrata
Spen,Col2a1,Repression,15778499,Eumetazoa,
Spi1,Acp5,Unknown,11481336,Eumetazoa,Opisthokonta
Spi1,Aif1,Activation,11861656,Opisthokonta,Vertebrata
Spi1,Bcl2l11,Repression,23852375,Vertebrata,Vertebrata
Spi1,Ccl5,Activation,16707500,Vertebrata,Vertebrata
Spi1,Cd1d1,Unknown,16002702,Vertebrata,Vertebrata
Spi1,Csf1r,Activation,16455978;7964503,Vertebrata,Vertebrata
Spi1,Csf1r,Unknown,19339695,Vertebrata,Opisthokonta
Spi1,Dcstamp,Unknown,17402846,Vertebrata,Eumetazoa
Spi1,Elane,Unknown,8756629,Vertebrata,Eumetazoa
Spi1,Elf1,Unknown,20525788,Vertebrata,Eumetazoa
Spi1,Fcer1g,Activation,18629488,Vertebrata,Eumetazoa
Spi1,Fes,Activation,9368014,Vertebrata,Eumetazoa
Spi1,Flt3,Activation,24810486,Vertebrata,Vertebrata
Spi1,H2-Ab1,Repression,9442396,Vertebrata,Vertebrata
Spi1,Igh,Activation,14993928,Vertebrata,Rodentia
Spi1,Ighm,Activation,10435575;8754855,Vertebrata,Muridae
Spi1,Igl,Activation,14688320,Vertebrata,Vertebrata
Spi1,Il1b,Activation,22454293,Vertebrata,Vertebrata
Spi1,Il7r,Unknown,11869689;15944284,Vertebrata,Opisthokonta
Spi1,Il9,Activation,22904310,Vertebrata,Eumetazoa
Spi1,Irf8,Activation,24810486;26054719,Vertebrata,Vertebrata
Spi1,Itga2b,Activation,10210321,Vertebrata,Vertebrata
Spi1,Itgb3,Unknown,18288635,Vertebrata,Vertebrata
Spi1,Med1,Activation,10210321,Vertebrata,Vertebrata
Spi1,Mef2c,Unknown,19169261,Vertebrata,Vertebrata
Spi1,Mmp13,Repression,9178763,Vertebrata,Eumetazoa
Spi1,Mrc1,Repression,9354684,Vertebrata,Vertebrata
Spi1,Ncf1,Activation,22454293,Vertebrata,Vertebrata
Spi1,Ncf4,Activation,22454293,Vertebrata,Mammalia
Spi1,Nfkb1,Unknown,25733685,Vertebrata,Vertebrata
Spi1,Oprm1,Repression,14998994,Vertebrata,Vertebrata
Spi1,Pirb,Activation,21555536,Vertebrata,Vertebrata
Spi1,Ptgds,Activation,18680724,Vertebrata,
Spi1,Ptgds,Unknown,19181746,Vertebrata,Muridae
Spi1,Ptprc,Activation,11114304,Vertebrata,
Spi1,Ptpro,Unknown,19167354,Vertebrata,Vertebrata
Spi1,Scn8a,Activation,17924165,Vertebrata,Amniota
Spi1,Tal1,Unknown,9786909,Vertebrata,Vertebrata
Spi1,Tal2,Unknown,24086757,Vertebrata,Opisthokonta
Spi1,Tec,Unknown,19843184;9177279,Vertebrata,Opisthokonta
Spi1,Tlr4,Activation,16093364,Vertebrata,Vertebrata
Spi1,Tnf,Activation,19646961;22454293,Vertebrata,Vertebrata
Spib,Blnk,Unknown,22956576,Vertebrata,Opisthokonta
Spib,Fcer2a,Activation,21057087,Vertebrata,Vertebrata
Spib,Igl,Activation,14688320,Vertebrata,Eumetazoa
Spib,Nfkb1,Activation,25769919,Vertebrata,Vertebrata
Spib,P2ry10,Unknown,10567398,Vertebrata,Eumetazoa
Spic,Cd5l,Unknown,16127159,Vertebrata,Vertebrata
Spic,Fcer2a,Activation,21057087,Vertebrata,Vertebrata
Spic,Fcgr2b,Unknown,16887979,Vertebrata,Mammalia
Spic,Mmp12,Unknown,16127159,Vertebrata,Rodentia
Spic,Nfkb1,Activation,25769919,Vertebrata,Rodentia
Srebf1,Abca3,Activation,17890326,Vertebrata,Vertebrata
Srebf1,Abcd2,Activation,18834645,Vertebrata,Opisthokonta
Srebf1,Acaca,Activation,23137031,Eumetazoa,Vertebrata
Srebf1,Acss2,Activation,11435428;11739104,Eumetazoa,Vertebrata
Srebf1,Adipoq,Activation,18669923,Eumetazoa,Vertebrata
Srebf1,Ankrd2,Activation,23824195,Eumetazoa,Vertebrata
Srebf1,Cd5l,Activation,22493063,Eumetazoa,Vertebrata
Srebf1,Cdkn1a,Activation,16199872,Eumetazoa,Vertebrata
Srebf1,Cidea,Activation,20542418;20575761;22278400,Eumetazoa,Vertebrata
Srebf1,Clu,Activation,21549685,Eumetazoa,Eumetazoa
Srebf1,Cyp8b1,Activation,15249218,Eumetazoa,
Srebf1,Elovl3,Activation,17003504,Eumetazoa,Vertebrata
Srebf1,Elovl5,Unknown,19136075,Eumetazoa,Vertebrata
Srebf1,Fabp6,Unknown,11684682,Eumetazoa,Opisthokonta
Srebf1,Fas,Activation,10962028,Eumetazoa,Eumetazoa
Srebf1,Fas,Unknown,11855808,Eumetazoa,Vertebrata
Srebf1,Fasn,Activation,11855808;23137031;9421459,Eumetazoa,Opisthokonta
Srebf1,Fasn,Unknown,11790787;16891625;17197698;17456898;18281474;22279139,Eumetazoa,Vertebrata
Srebf1,Fbxw7,Repression,22710480,Eumetazoa,> Eukaryota
Srebf1,Gck,Unknown,11855808,Eumetazoa,Eukaryota
Srebf1,Gpam,Activation,9054427,Eumetazoa,Vertebrata
Srebf1,Gpam,Unknown,22721968,Eumetazoa,Opisthokonta
Srebf1,Hmgcr,Unknown,19095962,Eumetazoa,Vertebrata
Srebf1,Hmox1,Unknown,17452746,Eumetazoa,Vertebrata
Srebf1,Il17a,Repression,21266768,Eumetazoa,Opisthokonta
Srebf1,Kcnj3,Repression,18060044,Eumetazoa,Vertebrata
Srebf1,Lep,Activation,9421459,Eumetazoa,Eumetazoa
Srebf1,Lipe,Activation,16234270,Eumetazoa,Eukaryota
Srebf1,Mstn,Unknown,18334608;24451368,Eumetazoa,Vertebrata
Srebf1,Nlrp1a,Activation,21531336,Eumetazoa,Amniota
Srebf1,Npc1,Activation,18272928,Eumetazoa,Vertebrata
Srebf1,Nr0b2,Activation,15123650,Eumetazoa,Opisthokonta
Srebf1,Pla2g6,Activation,20032468,Eumetazoa,Vertebrata
Srebf1,Ppargc1a,Activation,19962449,Eumetazoa,Vertebrata
Srebf1,Ptgds,Unknown,17439953,Eumetazoa,Opisthokonta
Srebf1,Retn,Activation,15489540,Eumetazoa,Opisthokonta
Srebf1,Scd1,Unknown,11414710;22279139,Eumetazoa,Eukaryota
Srebf1,Slc2a4,Activation,16787385,Eumetazoa,Vertebrata
Srebf1,Thrsp,Activation,23348573,Eumetazoa,Eumetazoa
Srebf2,Acss2,Activation,11435428;11739104,Eumetazoa,Eumetazoa
Srebf2,Cdkn1a,Activation,16199872,Eumetazoa,Opisthokonta
Srebf2,Cyp3a11,Repression,20926756,Opisthokonta,Vertebrata
Srebf2,Fabp6,Unknown,11684682,Opisthokonta,Mammalia
Srebf2,Hmgcr,Unknown,19095962,Opisthokonta,Opisthokonta
Srebf2,Hmgcs1,Unknown,23709690,Opisthokonta,Mammalia
Srebf2,Hmox1,Unknown,17452746,Opisthokonta,Vertebrata
Srebf2,Hnf4a,Repression,19179483,Opisthokonta,Vertebrata
Srebf2,Mvk,Activation,17300749,Opisthokonta,Mammalia
Srebf2,Npc1,Activation,18272928,Opisthokonta,Eukaryota
Srebf2,Pcsk9,Activation,17921436;22992388,Opisthokonta,Eumetazoa
Srebf2,Srd5a2,Unknown,19500568,Opisthokonta,Vertebrata
Srf,Acta2,Unknown,19269978,Opisthokonta,Vertebrata
Srf,Actg2,Unknown,10993896,Opisthokonta,Rodentia
Srf,Aqp2,Unknown,19190182,Eukaryota,Vertebrata
Srf,Barx2,Unknown,12486129,Eukaryota,Rodentia
Srf,Ckm,Activation,20404088,Eukaryota,Vertebrata
Srf,Ctgf,Activation,17215322,Eukaryota,Eukaryota
Srf,Egr1,Repression,16456537,Eukaryota,Opisthokonta
Srf,Egr1,Unknown,12496415,Eukaryota,Vertebrata
Srf,Fos,Unknown,18557893;9813041,Eukaryota,Rodentia
Srf,Hmgxb4,Unknown,20511232,Eukaryota,Opisthokonta
Srf,Kcnmb1,Activation,19801679,Eukaryota,Opisthokonta
Srf,Klf3,Unknown,20404088,Eukaryota,> Eukaryota
Srf,Mmp14,Activation,12654640,Eukaryota,Vertebrata
Srf,Mmp2,Activation,12654640,Eukaryota,Opisthokonta
Srf,Myh11,Activation,9529161,Eukaryota,> Eukaryota
Srf,Mylk,Activation,15550397,Eukaryota,Eukaryota
Srf,Myod1,Activation,23406902,Eukaryota,> Eukaryota
Srf,Nppa,Activation,16597624,Eukaryota,Opisthokonta
Srf,Tagln,Activation,14970199,Eukaryota,Rodentia
Srf,Tgfb1i1,Activation,21984848,Eukaryota,Vertebrata
Srrt,Sox2,Activation,22198669,Eukaryota,Eukaryota
Sry,Sox9,Activation,18454134;19933217;22294746,Eukaryota,Eumetazoa
Sry,Sox9,Repression,15056615,Vertebrata,Opisthokonta
Sry,Wt1,Unknown,16571910;18244926,Muridae,
Ssb,Lamb1,Activation,21896617,Muridae,Vertebrata
Stat1,App,Unknown,9841227,Muridae,Vertebrata
Stat1,Bace1,Unknown,18341989,Vertebrata,Eumetazoa
Stat1,Cd36,Activation,17533179,> Eukaryota,Vertebrata
Stat1,Cd40,Unknown,20006573,> Eukaryota,Vertebrata
Stat1,Cebpd,Activation,15930175,> Eukaryota,Eumetazoa
Stat1,Cfb,Activation,11745388,> Eukaryota,Eumetazoa
Stat1,Ciita,Activation,11464288;9491997,> Eukaryota,Opisthokonta
Stat1,Cxcl10,Activation,15006601,> Eukaryota,Vertebrata
Stat1,Cxcl10,Repression,22022583,> Eukaryota,Opisthokonta
Stat1,Cxcl10,Unknown,16709871,> Eukaryota,Eumetazoa
Stat1,Cxcl9,Unknown,16709871,> Eukaryota,Mammalia
Stat1,Duox2,Unknown,23296709,> Eukaryota,Eukaryota
Stat1,Egr1,Unknown,16951379,> Eukaryota,Vertebrata
Stat1,Fcgr1,Activation,12130529,> Eukaryota,Opisthokonta
Stat1,Fcgr1,Unknown,14734612,> Eukaryota,Eukaryota
Stat1,Gbp2,Activation,17293456,> Eukaryota,Eukaryota
Stat1,Gfi1,Activation,19505891,> Eukaryota,Vertebrata
Stat1,Ifnb1,Activation,18322222,> Eukaryota,Vertebrata
Stat1,Ifng,Unknown,12130529,> Eukaryota,Vertebrata
Stat1,Il27,Unknown,18292493,> Eukaryota,Vertebrata
Stat1,Il6,Repression,19703987,> Eukaryota,Opisthokonta
Stat1,Irf1,Activation,11870615,> Eukaryota,Opisthokonta
Stat1,Irf7,Activation,12768031,> Eukaryota,Muridae
Stat1,Irf9,Unknown,8990168,> Eukaryota,Eukaryota
Stat1,Mdm2,Repression,14602726,> Eukaryota,Vertebrata
Stat1,Mt1,Activation,9854025,> Eukaryota,Amniota
Stat1,Nos2,Activation,10586055;11870615;12162464;12417260;12667213;8995425,> Eukaryota,Amniota
Stat1,Nos2,Unknown,17689680;18274639;18656624,> Eukaryota,Amniota
Stat1,Pdcd1,Activation,18771758,> Eukaryota,Mammalia
Stat1,Pou3f1,Unknown,20687925,> Eukaryota,Vertebrata
Stat1,Pparg,Unknown,15339920,> Eukaryota,Vertebrata
Stat1,Rc3h1,Activation,25062971,> Eukaryota,Vertebrata
Stat1,Runx2,Unknown,12923053,> Eukaryota,Vertebrata
Stat1,Socs1,Activation,12438448,> Eukaryota,Rodentia
Stat1,Socs3,Activation,10359822,> Eukaryota,Eumetazoa
Stat1,Tbx21,Activation,11752460,> Eukaryota,Vertebrata
Stat1,Tbx21,Unknown,22438254,> Eukaryota,Vertebrata
Stat1,Trp53,Activation,14602726,> Eukaryota,Vertebrata
Stat1,Upp1,Activation,20544543,> Eukaryota,Eumetazoa
Stat2,Irf7,Activation,12768031,> Eukaryota,Eumetazoa
Stat2,Pdcd1,Activation,18771758,> Eukaryota,Vertebrata
Stat2,Trp53,Unknown,22198284,Vertebrata,Vertebrata
Stat3,Akt1,Activation,16007214,Vertebrata,Opisthokonta
Stat3,Bace1,Unknown,18341989,Vertebrata,Vertebrata
Stat3,Batf,Activation,12444555,Vertebrata,Vertebrata
Stat3,Batf,Unknown,21296860,Vertebrata,Vertebrata
Stat3,Bcl2,Repression,22260960,Vertebrata,Mammalia
Stat3,Bcl2,Unknown,10748100,Vertebrata,Opisthokonta
Stat3,Bcl2l1,Repression,20067773,Vertebrata,Eumetazoa
Stat3,Cav1,Activation,21622714,Vertebrata,Eumetazoa
Stat3,Cav1,Repression,21622714,Vertebrata,Vertebrata
Stat3,Ccl20,Unknown,22319003,Vertebrata,Vertebrata
Stat3,Ccnd1,Unknown,12147685;16510571;23329648,Vertebrata,Vertebrata
Stat3,Ccnd2,Unknown,12147685,Vertebrata,Opisthokonta
Stat3,Ccnd3,Unknown,8661116,Vertebrata,Opisthokonta
Stat3,Cdkn1b,Unknown,10918585,Vertebrata,Opisthokonta
Stat3,Cdkn2d,Activation,10779764,Vertebrata,Opisthokonta
Stat3,Cebpd,Activation,10867011,Vertebrata,Vertebrata
Stat3,Cebpd,Unknown,16293640,Vertebrata,Mammalia
Stat3,Col1a1,Activation,22684844,Vertebrata,Opisthokonta
Stat3,Cxcl11,Activation,17202361,Vertebrata,Eumetazoa
Stat3,S1pr1,Activation,21102457,Vertebrata,Vertebrata
Stat3,Eed,Unknown,18201968,Vertebrata,Eumetazoa
Stat3,Egr1,Activation,25012664,Vertebrata,Eumetazoa
Stat3,Entpd1,Activation,22406269,Vertebrata,Opisthokonta
Stat3,Epor,Unknown,15730854,Vertebrata,Opisthokonta
Stat3,Fos,Activation,14737107,Vertebrata,Opisthokonta
Stat3,Fos,Unknown,16293640;8071311,Vertebrata,Eumetazoa
Stat3,Gfap,Activation,17161614,Vertebrata,Eumetazoa
Stat3,Gfap,Unknown,11740937;23832770,Vertebrata,Amniota
Stat3,Gfi1,Repression,22406269,Vertebrata,> Eukaryota
Stat3,Hamp,Unknown,25232250,Vertebrata,Eukaryota
Stat3,Hgf,Activation,17967179,Vertebrata,Eukaryota
Stat3,Hgf,Unknown,16407846,Vertebrata,Vertebrata
Stat3,Hif1a,Activation,16007214;17557905;18644974,Vertebrata,Eukaryota
Stat3,Igfbp5,Activation,12611881,Vertebrata,Muridae
Stat3,Il10,Unknown,18848473,Vertebrata,Muridae
Stat3,Il12a,Repression,19185846,Vertebrata,Vertebrata
Stat3,Il17f,Unknown,16698929,Vertebrata,Mammalia
Stat3,Il21,Unknown,17884812,Vertebrata,Vertebrata
Stat3,Il23a,Activation,19185846,Vertebrata,> Eukaryota
Stat3,Il6,Activation,11049111,Vertebrata,Vertebrata
Stat3,Jak3,Activation,14976041;16518416,Vertebrata,Vertebrata
Stat3,Klf4,Activation,19951688,Vertebrata,Vertebrata
Stat3,Lif,Activation,19951688,Vertebrata,Eumetazoa
Stat3,Ly6a,Unknown,24038534,Vertebrata,Eumetazoa
Stat3,Maf,Activation,15728480,Vertebrata,Vertebrata
Stat3,Mdc1,Unknown,20804538,Vertebrata,Vertebrata
Stat3,Mir21a,Activation,23416424,Vertebrata,Eumetazoa
Stat3,Mmp1a,Unknown,16205632;17460772,Vertebrata,Mammalia
Stat3,Mmp2,Activation,15116091,Vertebrata,Opisthokonta
Stat3,Mmp9,Activation,18985009,Vertebrata,Opisthokonta
Stat3,Mmp9,Repression,20067773,Vertebrata,Eumetazoa
Stat3,Mt1,Activation,9854025,Vertebrata,Vertebrata
Stat3,Muc1,Unknown,15485908,Vertebrata,Vertebrata
Stat3,Myc,Repression,20067773,Vertebrata,Vertebrata
Stat3,Myc,Unknown,15673569,Vertebrata,Opisthokonta
Stat3,Nhlh2,Activation,24486192,Vertebrata,Mammalia
Stat3,Nkx2-5,Unknown,20522556,Vertebrata,Vertebrata
Stat3,Nos2,Activation,14978160,Vertebrata,Eumetazoa
Stat3,Nostrin,Repression,21183735,Vertebrata,Vertebrata
Stat3,Nr0b1,Unknown,18471437,Vertebrata,Opisthokonta
Stat3,Nt5e,Activation,22406269,Vertebrata,Opisthokonta
Stat3,Pcsk1,Unknown,18356286,Vertebrata,Rodentia
Stat3,Phb,Unknown,17324931,Vertebrata,Opisthokonta
Stat3,Pik3r1,Unknown,15793565,Vertebrata,Opisthokonta
Stat3,Pkd1,Unknown,18356286,Vertebrata,
Stat3,Pnp,Unknown,16293640,Vertebrata,Vertebrata
Stat3,Prdm1,Activation,20064451,Vertebrata,Opisthokonta
