,TF,Target,Mode,PMID,TF_age,Tg_age
1250,Fli1,Lyl1,Activation,17053063,Eumetazoa,Eumetazoa
1251,Fli1,Mmp13,Unknown,9178763,Eumetazoa,Eumetazoa
1252,Fli1,Rb1,Repression,10330185,Eumetazoa,Vertebrata
1253,Fli1,Smad6,Activation,21576367,Eumetazoa,Eukaryota
1254,Fli1,Tert,Activation,14678994,Eumetazoa,Eumetazoa
1255,Fli1,Upp1,Activation,16537893,Eumetazoa,Eukaryota
1256,Fmr1,Rac1,Repression,21645877,Opisthokonta,Cellular_organisms
1257,Fos,Acp5,Unknown,15073183,Eumetazoa,Eukaryota
1258,Fos,Bdnf,Unknown,11925568,Eumetazoa,Euk+Bac
1259,Fos,Bmp2,Unknown,18495116,Eumetazoa,Vertebrata
1260,Fos,Ccl5,Unknown,19828633,Eumetazoa,Eumetazoa
1261,Fos,Crh,Repression,10517666,Eumetazoa,Vertebrata
1262,Fos,Csf3,Unknown,22284418,Eumetazoa,Vertebrata
1263,Fos,Cxcl15,Unknown,12218154,Eumetazoa,Vertebrata
1264,Fos,Dcstamp,Unknown,17402846,Eumetazoa,Vertebrata
1265,Fos,Egr1,Unknown,3140220,Eumetazoa,Vertebrata
1266,Fos,Fam89b,Unknown,12379279,Eumetazoa,Opisthokonta
1267,Fos,Fos,Repression,1900040,Eumetazoa,Eumetazoa
1268,Fos,Fos,Unknown,1482049,Eumetazoa,Eumetazoa
1269,Fos,Gnrh1,Repression,9795199,Eumetazoa,Eumetazoa
1270,Fos,Gria1,Unknown,18292343,Eumetazoa,Vertebrata
1271,Fos,Grik2,Unknown,11925568,Eumetazoa,Eukaryota
1272,Fos,H2-K1,Unknown,2978263,Eumetazoa,Eukaryota
1273,Fos,Hmgcr,Unknown,19095962,Eumetazoa,Vertebrata
1274,Fos,Ifne,Activation,15217985,Eumetazoa,Euk_Archaea
1275,Fos,Igk,Unknown,7816634,Eumetazoa,Vertebrata
1276,Fos,Il1rl1,Unknown,10208434,Eumetazoa,Opisthokonta
1277,Fos,Il2,Activation,1305903;8092900,Eumetazoa,Eumetazoa
1278,Fos,Il2,Unknown,1737937,Eumetazoa,Mammalia
1279,Fos,Il27,Activation,21482740,Eumetazoa,Mammalia
1280,Fos,Il6,Unknown,20351184,Eumetazoa,Mammalia
1281,Fos,Jun,Unknown,12181441;22001392,Eumetazoa,Vertebrata
1282,Fos,Krt18,Activation,1696235,Eumetazoa,Eumetazoa
1283,Fos,Mapk8,Unknown,9746785,Eumetazoa,Eumetazoa
1284,Fos,Mmp2,Unknown,16258061,Eumetazoa,Eumetazoa
1285,Fos,Mmp9,Repression,22858579,Eumetazoa,Eumetazoa
1286,Fos,Mt1,Unknown,14627804,Eumetazoa,Vertebrata
1287,Fos,Nacc1,Activation,14521994,Eumetazoa,Mammalia
1288,Fos,Nck2,Unknown,11514578,Eumetazoa,Vertebrata
1289,Fos,Nefl,Activation,8180132,Eumetazoa,Eumetazoa
1290,Fos,Nfatc1,Unknown,15073183,Eumetazoa,Eukaryota
1291,Fos,Nfe2l2,Repression,19671797,Eumetazoa,Vertebrata
1292,Fos,Ngf,Activation,10940355;7869421,Eumetazoa,Eumetazoa
1293,Fos,Ngf,Unknown,2111020,Eumetazoa,Eumetazoa
1294,Fos,Nos2,Activation,14565925;7508407,Eumetazoa,Eumetazoa
1295,Fos,Nr3c1,Activation,9657066,Eumetazoa,Euk+Bac
1296,Fos,Pdpn,Unknown,18757399,Eumetazoa,Vertebrata
1297,Fos,Penk,Activation,2512642,Eumetazoa,Mammalia
1298,Fos,Plau,Unknown,15558021,Eumetazoa,Vertebrata
1299,Fos,Pomc,Unknown,1663213,Eumetazoa,Vertebrata
1300,Fos,Ppp1r3b,Activation,11123319,Eumetazoa,Vertebrata
1301,Fos,Spi1,Repression,9988737,Eumetazoa,Eumetazoa
1302,Fos,Slc10a2,Unknown,24309182,Eumetazoa,Vertebrata
1303,Fos,Socs3,Unknown,17947670;18571793,Eumetazoa,Cellular_organisms
1304,Fos,Src,Activation,15541355,Eumetazoa,Eumetazoa
1305,Fos,Srr,Activation,15681805,Eumetazoa,Eukaryota
1306,Fos,Srxn1,Activation,18761713,Eumetazoa,Cellular_organisms
1307,Fos,Star,Unknown,14673133,Eumetazoa,Eukaryota
1308,Fos,Stim1,Unknown,25016017,Eumetazoa,Vertebrata
1309,Fos,Tff2,Repression,19541923,Eumetazoa,Opisthokonta
1310,Fos,Tgfb1,Activation,16637060,Eumetazoa,Eumetazoa
1311,Fos,Tinagl1,Unknown,21810604,Eumetazoa,Eumetazoa
1312,Fos,Tpsab1,Activation,16730810,Eumetazoa,Eukaryota
1313,Fos,Trp53,Unknown,10082525;10348347,Eumetazoa,Euk+Bac
1314,Fos,Tslp,Unknown,22284418,Eumetazoa,Opisthokonta
1315,Fos,Wee1,Unknown,11500387,Eumetazoa,Mammalia
1316,Fosb,Cdh1,Repression,21258411,Vertebrata,Eukaryota
1317,Fosb,Fos,Repression,1900040,Vertebrata,Vertebrata
1318,Fosb,Mmp2,Unknown,16258061,Vertebrata,Eumetazoa
1319,Fosl1,Fos,Repression,10208434,Eumetazoa,Eumetazoa
1320,Fosl1,Jun,Activation,10208434,Eumetazoa,Eumetazoa
1321,Fosl1,Mmp2,Unknown,20353950,Eumetazoa,Eumetazoa
1322,Fosl1,Nfe2l2,Repression,22393254,Eumetazoa,Eumetazoa
1323,Fosl1,Prdm1,Repression,25288397,Eumetazoa,Eumetazoa
1324,Fosl1,Thbs1,Repression,16598380,Eumetazoa,Opisthokonta
1325,Fosl1,Thbs2,Repression,16598380,Eumetazoa,Eumetazoa
1326,Fosl2,Adipoq,Repression,24046454,Eumetazoa,Eumetazoa
1327,Fosl2,Relb,Activation,15596805,Eumetazoa,Vertebrata
1328,Fosl2,Relb,Unknown,17446175,Eumetazoa,Eumetazoa
1329,Fosl2,Tcirg1,Unknown,17419679,Eumetazoa,Eumetazoa
1330,Fosl2,Tgfb1,Activation,20427335,Eumetazoa,Vertebrata
1331,Fosl2,Tgfb3,Activation,20427335,Eumetazoa,Eumetazoa
1332,Foxa1,Afp,Activation,20348100,Eumetazoa,Eumetazoa
1333,Foxa1,Cbx5,Unknown,21623366,Eumetazoa,Vertebrata
1334,Foxa1,Gcg,Activation,11773447,Eumetazoa,Eukaryota
1335,Foxa1,Gcg,Unknown,15828872,Eumetazoa,Vertebrata
1336,Foxa1,Muc2,Activation,19737569,Eumetazoa,Vertebrata
1337,Foxa1,Pdx1,Unknown,19141476,Eumetazoa,Eumetazoa
1338,Foxa1,Scgb1a1,Unknown,16214823,Eumetazoa,Vertebrata
1339,Foxa1,Sftpa1,Unknown,16214823,Eumetazoa,Mammalia
1340,Foxa1,Sftpb,Unknown,16214823,Eumetazoa,Eumetazoa
1341,Foxa1,Sftpc,Unknown,16214823,Eumetazoa,Eukaryota
1342,Foxa1,Sftpd,Unknown,16214823,Eumetazoa,Mammalia
1343,Foxa2,Ascl1,Repression,23060003,Eumetazoa,Eumetazoa
1344,Foxa2,Birc2,Unknown,23275033,Eumetazoa,Eumetazoa
1345,Foxa2,Cbx5,Unknown,21623366,Eumetazoa,Opisthokonta
1346,Foxa2,Ccl11,Repression,20483781,Eumetazoa,Eukaryota
1347,Foxa2,Ccl20,Repression,20483781,Eumetazoa,Mammalia
1348,Foxa2,Cdc73,Unknown,18294132,Eumetazoa,Vertebrata
1349,Foxa2,Cpt1a,Unknown,17267396,Eumetazoa,Eukaryota
1350,Foxa2,Cul2,Unknown,18294132,Eumetazoa,Eumetazoa
1351,Foxa2,Ferd3l,Activation,22696295,Eumetazoa,Eukaryota
1352,Foxa2,Ferd3l,Unknown,20849957;23254923,Eumetazoa,Eumetazoa
1353,Foxa2,G6pc,Repression,18847435,Eumetazoa,Eumetazoa
1354,Foxa2,G6pc2,Unknown,18753309,Eumetazoa,
1355,Foxa2,Gcg,Unknown,15828872,Eumetazoa,Eumetazoa
1356,Foxa2,Gli2,Unknown,21093585,Eumetazoa,Vertebrata
1357,Foxa2,Hadh,Activation,15314688,Eumetazoa,Vertebrata
1358,Foxa2,Hcrt,Activation,19956259,Eumetazoa,Cellular_organisms
1359,Foxa2,Helt,Repression,22696295,Eumetazoa,Vertebrata
1360,Foxa2,Hhex,Unknown,10767553,Eumetazoa,Eumetazoa
1361,Foxa2,Hmgcs2,Unknown,17267396,Eumetazoa,Eukaryota
1362,Foxa2,Il13,Repression,20483781,Eumetazoa,Cellular_organisms
1363,Foxa2,Il33,Repression,20483781,Eumetazoa,Mammalia
1364,Foxa2,Il4,Repression,20483781,Eumetazoa,Mammalia
1365,Foxa2,Lcn5,Repression,17589789,Eumetazoa,Mammalia
1366,Foxa2,Lcn5,Unknown,16414179;16467259,Eumetazoa,Vertebrata
1367,Foxa2,Lmx1a,Activation,22696295,Eumetazoa,Vertebrata
1368,Foxa2,Lmx1b,Activation,22696295,Eumetazoa,Eumetazoa
1369,Foxa2,Map1b,Unknown,12642491,Eumetazoa,Eumetazoa
1370,Foxa2,Mchr1,Activation,19956259,Eumetazoa,Eumetazoa
1371,Foxa2,Msx1,Activation,22696295,Eumetazoa,Eumetazoa
1372,Foxa2,Muc2,Activation,19737569,Eumetazoa,
1373,Foxa2,Otx1,Repression,22696295,Eumetazoa,Eumetazoa
1374,Foxa2,Otx2,Unknown,17389379,Eumetazoa,Eumetazoa
1375,Foxa2,Pdx1,Activation,12145169;9315659,Eumetazoa,Vertebrata
1376,Foxa2,Pdx1,Unknown,10652343;12052878;19141476,Eumetazoa,Vertebrata
1377,Foxa2,Pgf,Unknown,13678594,Eumetazoa,Vertebrata
1378,Foxa2,Reg3g,Unknown,16410542,Eumetazoa,Mammalia
1379,Foxa2,Sox17,Activation,23033340,Eumetazoa,Eumetazoa
1380,Foxa2,Sox2,Repression,22696295,Eumetazoa,Eumetazoa
1381,Foxa2,St18,Unknown,23236509,Eumetazoa,Eumetazoa
1382,Foxa2,Tbx1,Activation,12533514,Eumetazoa,Eumetazoa
1383,Foxa2,Tle4,Repression,22696295,Eumetazoa,Eumetazoa
1384,Foxa2,Vtn,Activation,11997100,Eumetazoa,Eumetazoa
1385,Foxa2,Wnt7b,Activation,11914369,Eumetazoa,Vertebrata
1386,Foxa3,Cdx2,Activation,11875002,Mammalia,Eumetazoa
1387,Foxc1,Cxcl12,Activation,22248045;24590069,Opisthokonta,Eumetazoa
1388,Foxc1,Cxcr4,Activation,18187037,Opisthokonta,Vertebrata
1389,Foxc1,Dll4,Activation,18545664,Opisthokonta,Eumetazoa
1390,Foxc1,Dll4,Unknown,16678147,Opisthokonta,Vertebrata
1391,Foxc1,Hey2,Activation,18545664,Opisthokonta,Vertebrata
1392,Foxc1,Msx2,Activation,23145080,Opisthokonta,Eumetazoa
1393,Foxc1,Runx2,Activation,23145080,Opisthokonta,Eumetazoa
1394,Foxc1,Snai1,Activation,22911555,Opisthokonta,Eumetazoa
1395,Foxc1,Tbx1,Activation,12533514,Opisthokonta,Eumetazoa
1396,Foxc2,Cxcr4,Activation,18187037,Eumetazoa,Eumetazoa
1397,Foxc2,Dll4,Activation,18545664,Eumetazoa,Eumetazoa
1398,Foxc2,Dll4,Unknown,16678147,Eumetazoa,Vertebrata
1399,Foxc2,Gja4,Unknown,21515254,Eumetazoa,Vertebrata
1400,Foxc2,Hand1,Activation,19170063,Eumetazoa,Eumetazoa
1401,Foxc2,Hey2,Activation,18545664,Eumetazoa,Eumetazoa
1402,Foxc2,Itgb3,Unknown,18579532,Eumetazoa,Eumetazoa
1403,Foxc2,Tbx1,Activation,12533514,Eumetazoa,Eumetazoa
1404,Foxd1,Lhb,Activation,23284914,Eumetazoa,Eumetazoa
1405,Foxd1,Pgf,Activation,13678594,Eumetazoa,Vertebrata
1406,Foxd3,Grb2,Activation,24116161,Eumetazoa,Mammalia
1407,Foxg1,Cdkn1a,Repression,18005957;19270157,Eumetazoa,Eumetazoa
1408,Foxg1,Cdkn2b,Repression,11387330,Eumetazoa,Eumetazoa
1409,Foxg1,Dmrt3,Repression,23523356,Eumetazoa,Euk+Bac
1410,Foxg1,Dmrta1,Repression,23523356,Eumetazoa,Eumetazoa
1411,Foxg1,Ebf2,Repression,23523356,Eumetazoa,Eumetazoa
1412,Foxg1,Ebf3,Repression,23523356,Eumetazoa,Eumetazoa
1413,Foxg1,Eya2,Repression,23523356,Eumetazoa,Eumetazoa
1414,Foxg1,Serpine1,Repression,11387330,Eumetazoa,Eumetazoa
1415,Foxh1,Gsc,Activation,9702197,Eumetazoa,Cellular_organisms
1416,Foxh1,Mef2c,Activation,15363409,Eumetazoa,Eumetazoa
1417,Foxh1,Mixl1,Activation,15982639,Eumetazoa,Opisthokonta
1418,Foxh1,Mixl1,Repression,17568773,Eumetazoa,Eukaryota
1419,Foxh1,Nodal,Unknown,12642485,Eumetazoa,Eukaryota
1420,Foxh1,Smad2,Unknown,9288972,Eumetazoa,Eumetazoa
1421,Foxi1,Slc4a9,Unknown,16159312,Opisthokonta,Eumetazoa
1422,Foxj1,Amelx,Unknown,21504905,Opisthokonta,Mammalia
1423,Foxj1,Foxa1,Activation,9096351,Opisthokonta,Vertebrata
1424,Foxj3,Mef2c,Activation,19914232,Eumetazoa,Eumetazoa
1425,Foxl1,Ccnd1,Activation,19841618,,Opisthokonta
1426,Foxl1,Wnt3a,Activation,19841618,,Vertebrata
1427,Foxl1,Wnt7b,Activation,19841618,,Eumetazoa
1428,Foxl2,Fshb,Activation,24739304,Eumetazoa,Eumetazoa
1429,Foxl2,Mc2r,Activation,20650879,Eumetazoa,Vertebrata
1430,Foxl2,Sf1,Repression,24451388,Eumetazoa,Eumetazoa
1431,Foxm1,Axin2,Activation,22826436,Eumetazoa,Eukaryota
1432,Foxm1,Brip1,Unknown,23108394,Eumetazoa,Eumetazoa
1433,Foxm1,Cdh1,Unknown,21311221,Eumetazoa,Cellular_organisms
1434,Foxm1,Cdkn2a,Unknown,24213573,Eumetazoa,Vertebrata
1435,Foxm1,Ikbkb,Unknown,24213573,Eumetazoa,Mammalia
1436,Foxm1,Lama4,Activation,15817462,Eumetazoa,Eumetazoa
1437,Foxm1,Lif,Unknown,24743237,Eumetazoa,Eumetazoa
1438,Foxm1,Myc,Activation,23804320,Eumetazoa,Vertebrata
1439,Foxm1,Mycn,Unknown,24213573,Eumetazoa,Eumetazoa
1440,Foxm1,Nfkb2,Unknown,24213573,Eumetazoa,Opisthokonta
1441,Foxm1,Nr4a2,Unknown,26147687,Eumetazoa,Eukaryota
1442,Foxm1,Pou5f1,Activation,25447206,Eumetazoa,Eumetazoa
1443,Foxm1,Prrc2a,Unknown,22513242,Eumetazoa,Mammalia
1444,Foxm1,Ptgs2,Unknown,18345025,Eumetazoa,Eumetazoa
1445,Foxm1,Pttg1,Unknown,24213573,Eumetazoa,Eukaryota
1446,Foxm1,Scgb1a1,Unknown,22885335,Eumetazoa,Vertebrata
1447,Foxm1,Sftpb,Unknown,19033457,Eumetazoa,Mammalia
1448,Foxm1,Sftpc,Unknown,19033457,Eumetazoa,Eukaryota
1449,Foxm1,Snai1,Activation,23288041,Eumetazoa,Mammalia
1450,Foxm1,Snai2,Activation,23856032,Eumetazoa,Eumetazoa
1451,Foxm1,Socs3,Activation,15778369,Eumetazoa,Eumetazoa
1452,Foxm1,Sox2,Unknown,22885335,Eumetazoa,Eumetazoa
1453,Foxm1,Stat3,Unknown,24743237,Eumetazoa,Eumetazoa
1454,Foxn1,Dsg4,Repression,19683850,Eumetazoa,Vertebrata
1455,Foxn1,Notch1,Activation,19103190,Eumetazoa,
1456,Foxn4,Dll4,Activation,24257627,Eumetazoa,Eukaryota
1457,Foxo1,Adipoq,Activation,17090532,Eumetazoa,Vertebrata
1458,Foxo1,Adipor1,Activation,18789331,Eumetazoa,Vertebrata
1459,Foxo1,Akt1,Activation,19944124,Eumetazoa,Eukaryota
1460,Foxo1,Alpl,Activation,11786925,Eumetazoa,Eukaryota
1461,Foxo1,Angpt2,Unknown,25855898,Eumetazoa,Cellular_organisms
1462,Foxo1,Apoc3,Unknown,15546000;20655898,Eumetazoa,Vertebrata
1463,Foxo1,Bax,Repression,15817464,Eumetazoa,Mammalia
1464,Foxo1,Bcl2l11,Unknown,16006742,Eumetazoa,Eumetazoa
1465,Foxo1,Bglap2,Unknown,21471200,Eumetazoa,Mammalia
1466,Foxo1,Casp8,Activation,15565601,Eumetazoa,Vertebrata
1467,Foxo1,Ccl2,Activation,19026986,Eumetazoa,Eumetazoa
1468,Foxo1,Ccl20,Unknown,22240809,Eumetazoa,Mammalia
1469,Foxo1,Ccnd1,Repression,12391153,Eumetazoa,Vertebrata
1470,Foxo1,Ccnd2,Repression,12391153,Eumetazoa,Vertebrata
1471,Foxo1,Ccng2,Activation,14966295,Eumetazoa,Eumetazoa
1472,Foxo1,Ccr2,Unknown,22586579,Eumetazoa,Eumetazoa
1473,Foxo1,Ccr7,Unknown,19136962,Eumetazoa,Vertebrata
1474,Foxo1,Cdkn1a,Activation,23918930,Eumetazoa,Vertebrata
1475,Foxo1,Cdkn1a,Unknown,24769335,Eumetazoa,Eumetazoa
1476,Foxo1,Cdkn1b,Activation,12904304,Eumetazoa,Eumetazoa
1477,Foxo1,Edn1,Unknown,19887561,Eumetazoa,Eumetazoa
1478,Foxo1,Egr1,Repression,22865884,Eumetazoa,Vertebrata
1479,Foxo1,Fasl,Unknown,12560069;16006742,Eumetazoa,Opisthokonta
1480,Foxo1,Foxa2,Unknown,16644672,Eumetazoa,
1481,Foxo1,Foxp3,Unknown,23359506,Eumetazoa,Eumetazoa
1482,Foxo1,Fshb,Repression,24065703,Eumetazoa,Eumetazoa
1483,Foxo1,G6pc,Activation,12507516;18805788,Eumetazoa,Vertebrata
1484,Foxo1,G6pc,Repression,16804074,Eumetazoa,
1485,Foxo1,G6pc,Unknown,12556524;18847435;20421289;20655898,Eumetazoa,
1486,Foxo1,Gck,Repression,18805788,Eumetazoa,
1487,Foxo1,Igfbp1,Activation,12163409,Eumetazoa,Euk+Bac
1488,Foxo1,Ikzf1,Activation,22291095,Eumetazoa,Vertebrata
1489,Foxo1,Il7r,Activation,19136962,Eumetazoa,Opisthokonta
1490,Foxo1,Ins2,Repression,21335550,Eumetazoa,Vertebrata
1491,Foxo1,Klf2,Unknown,19136962,Eumetazoa,Vertebrata
1492,Foxo1,Lhb,Unknown,22865884,Eumetazoa,Vertebrata
1493,Foxo1,Lpl,Activation,12586369,Eumetazoa,Vertebrata
1494,Foxo1,Mmp13,Unknown,21670150,Eumetazoa,Eumetazoa
1495,Foxo1,Myh7,Activation,25477432,Eumetazoa,Vertebrata
1496,Foxo1,Nos3,Repression,16100571,Eumetazoa,Cellular_organisms
1497,Foxo1,Ostn,Repression,17950246,Eumetazoa,Euk+Bac
1498,Foxo1,Pck1,Repression,16804074,Eumetazoa,Vertebrata
1499,Foxo1,Pck1,Unknown,20421289;20655898,Eumetazoa,Cellular_organisms
1500,Foxo1,Pdk4,Activation,17079227,Eumetazoa,Cellular_organisms
1501,Foxo1,Pdx1,Repression,12488434;21335550,Eumetazoa,Eukaryota
1502,Foxo1,Pdx1,Unknown,16644672,Eumetazoa,Vertebrata
1503,Foxo1,Pik3r1,Activation,19944124,Eumetazoa,Vertebrata
1504,Foxo1,Pparg,Repression,19289458,Eumetazoa,Eumetazoa
1505,Foxo1,Ppargc1a,Unknown,17390079,Eumetazoa,Vertebrata
1506,Foxo1,Runx2,Unknown,20650891,Eumetazoa,Eumetazoa
1507,Foxo1,Sell,Activation,20831893,Eumetazoa,Eumetazoa
1508,Foxo1,Sell,Unknown,19136962,Eumetazoa,Eumetazoa
1509,Foxo1,Srebf1,Repression,20868688;22511764,Eumetazoa,Eumetazoa
1510,Foxo1,Trib3,Repression,16906224,Eumetazoa,Eumetazoa
1511,Foxo1,Trim63,Unknown,18612045,Eumetazoa,Eumetazoa
1512,Foxo1,G6pc,Unknown,16037130,Eumetazoa,Vertebrata
1513,Foxo3,Ccnd1,Repression,12391153,Eumetazoa,
1514,Foxo3,Ccnd2,Repression,12391153,Eumetazoa,Vertebrata
1515,Foxo3,Ccng2,Activation,14966295,Eumetazoa,Eumetazoa
1516,Foxo3,Cdkn1b,Activation,11094066,Eumetazoa,Eumetazoa
1517,Foxo3,Gadd45a,Activation,12048180,Eumetazoa,Eumetazoa
1518,Foxo3,Lcn2,Activation,19056725,Eumetazoa,Vertebrata
1519,Foxo3,Nol3,Activation,23382383,Eumetazoa,Vertebrata
1520,Foxo3,Sirt1,Activation,15604409,Eumetazoa,Mammalia
1521,Foxo3,Socs3,Activation,17609438,Eumetazoa,Euk+Bac
1522,Foxo4,Anxa8,Repression,19376120,Opisthokonta,Eumetazoa
1523,Foxo4,Bcl2l11,Unknown,21858169,Opisthokonta,Eukaryota
1524,Foxo4,Ccnd1,Repression,12391153,Opisthokonta,Mammalia
1525,Foxo4,Ccnd2,Repression,12391153,Opisthokonta,Vertebrata
1526,Foxo4,Gadd45a,Activation,12048180,Opisthokonta,Eumetazoa
1527,Foxo4,Ppargc1a,Unknown,17390079,Opisthokonta,Vertebrata
1528,Foxo4,Rbl2,Activation,11884591,Opisthokonta,Eumetazoa
1529,Foxp1,Fgf16,Activation,20713518,Eumetazoa,Eukaryota
1530,Foxp1,Fgf17,Activation,20713518,Eumetazoa,Eumetazoa
1531,Foxp1,Fgf20,Activation,20713518,Eumetazoa,Eumetazoa
1532,Foxp1,Fgf3,Activation,20713518,Eumetazoa,Eumetazoa
1533,Foxp1,Lhx3,Unknown,19797899,Eumetazoa,Eumetazoa
1534,Foxp1,Scgb1a1,Repression,11358962,Eumetazoa,Eumetazoa
1535,Foxp2,Scgb1a1,Repression,11358962;20553735,Eumetazoa,Mammalia
1536,Foxp2,Sftpc,Activation,20553735,Eumetazoa,Mammalia
1537,Foxp2,Sftpc,Repression,18239190,Eumetazoa,Mammalia
1538,Foxp2,Nkx2-1,Repression,18239190,Eumetazoa,Mammalia
1539,Foxp3,Brca1,Repression,23319807,Eumetazoa,Eumetazoa
1540,Foxp3,Ctla4,Activation,17028180,Eumetazoa,Eumetazoa
1541,Foxp3,Ctla4,Unknown,16873067,Eumetazoa,Vertebrata
1542,Foxp3,Erbb2,Repression,17570480,Eumetazoa,Vertebrata
1543,Foxp3,Ifng,Repression,17028180,Eumetazoa,Opisthokonta
1544,Foxp3,Il17a,Repression,18434325,Eumetazoa,Vertebrata
1545,Foxp3,Il2,Repression,17028180,Eumetazoa,Mammalia
1546,Foxp3,Il2,Unknown,16873067;17922010;23275607,Eumetazoa,Mammalia
1547,Foxp3,Il22,Activation,25194055,Eumetazoa,Mammalia
1548,Foxp3,Il2ra,Activation,17028180,Eumetazoa,
1549,Foxp3,Nfkb1,Unknown,20544860,Eumetazoa,Mammalia
1550,Foxp3,Opn1sw,Activation,19014374,Eumetazoa,Eumetazoa
1551,Foxp3,Skp2,Repression,18008005,Eumetazoa,Vertebrata
1552,Foxp3,Tnfrsf18,Activation,17028180,Eumetazoa,Opisthokonta
1553,Foxq1,Cdh1,Repression,21285253,Eumetazoa,Vertebrata
1554,Foxq1,Mylk,Repression,10896677,Eumetazoa,Vertebrata
1555,Fus,Mdm2,Repression,17234782,Eukaryota,Eukaryota
1556,Fus,Sod2,Unknown,23834335,Eukaryota,Eumetazoa
1557,Gabpa,Chrne,Activation,17304221,Eumetazoa,Cellular_organisms
1558,Gabpa,Cox4i1,Unknown,22992721,Eumetazoa,Vertebrata
1559,Gabpa,Cyp7b1,Unknown,19729835,Eumetazoa,Eumetazoa
1560,Gabpa,Il10,Activation,21454555,Eumetazoa,Opisthokonta
1561,Gabpa,Il7r,Activation,18390712,Eumetazoa,Vertebrata
1562,Gabpa,Skp2,Activation,12907639,Eumetazoa,Vertebrata
1563,Gabpa,Sod3,Activation,12374566,Eumetazoa,Opisthokonta
1564,Gabpb1,Sod3,Activation,12374566,Euk+Bac,Cellular_organisms
1565,Gata1,Ccna1,Activation,23112860,Opisthokonta,Cellular_organisms
1566,Gata1,Cdc6,Activation,22871742,Opisthokonta,Eukaryota
1567,Gata1,Cga,Unknown,12193378,Opisthokonta,Eukaryota
1568,Gata1,Pf4,Activation,12609849,Opisthokonta,Vertebrata
1569,Gata1,Epb42,Unknown,10395794,Opisthokonta,Mammalia
1570,Gata1,Epb42,Activation,14560005;16800816,Opisthokonta,Vertebrata
1571,Gata1,Fcer1g,Activation,16522818,Opisthokonta,Vertebrata
1572,Gata1,Fli1,Repression,23813012,Opisthokonta,Vertebrata
1573,Gata1,Fli1,Unknown,10523830,Opisthokonta,Eumetazoa
1574,Gata1,Hbb-ar,Unknown,22682246,Opisthokonta,Eumetazoa
1575,Gata1,Itga2b,Unknown,12356738,Opisthokonta,
1576,Gata1,Nfe2,Unknown,10438528,Opisthokonta,Eumetazoa
1577,Gata1,Spi1,Repression,19491391,Opisthokonta,Eumetazoa
1578,Gata1,Sigmar1,Activation,9425306,Opisthokonta,Vertebrata
1579,Gata1,Spi1,Repression,19491391,Opisthokonta,Eukaryota
1580,Gata1,Tal1,Unknown,8058326;9786909,Opisthokonta,Vertebrata
1581,Gata1,Tfdp2,Activation,24607859,Opisthokonta,Eumetazoa
1582,Gata1,Usp17la,Unknown,10524205,Opisthokonta,Eukaryota
1583,Gata1,Zbtb7a,Unknown,19853566,Opisthokonta,Eukaryota
1584,Gata1,Zfp26,Repression,22235304,Opisthokonta,Opisthokonta
1585,Gata2,Angpt2,Activation,18720385,Opisthokonta,Opisthokonta
1586,Gata2,Cebpa,Repression,19620289,Opisthokonta,Vertebrata
1587,Gata2,Csf2,Activation,17283044,Opisthokonta,Eumetazoa
1588,Gata2,Lyl1,Activation,17053063,Opisthokonta,Mammalia
1589,Gata2,Nkx6-1,Unknown,21472823,Opisthokonta,Eumetazoa
1590,Gata2,Rc3h1,Activation,25062971,Opisthokonta,Eumetazoa
1591,Gata2,Spi1,Activation,19491391,Opisthokonta,Eumetazoa
1592,Gata2,Spi1,Repression,19620289,Opisthokonta,Vertebrata
1593,Gata2,Smad6,Activation,21576367,Opisthokonta,Vertebrata
1594,Gata2,Spi1,Activation,19491391,Opisthokonta,Eumetazoa
1595,Gata2,Spi1,Repression,19491391,Opisthokonta,Vertebrata
1596,Gata2,Spi1,Unknown,24583263,Opisthokonta,Vertebrata
1597,Gata2,Tac2,Activation,15123623,Opisthokonta,Vertebrata
1598,Gata2,Tshb,Unknown,17244762,Opisthokonta,
1599,Gata3,Cdkn2c,Repression,24167278,Opisthokonta,Eumetazoa
1600,Gata3,Cdx2,Activation,19700764,Opisthokonta,Euk+Bac
1601,Gata3,Dlc1,Activation,19483726,Opisthokonta,Eumetazoa
1602,Gata3,Erg,Activation,21536859,Opisthokonta,Eumetazoa
1603,Gata3,Fgf10,Activation,23220102,Opisthokonta,Eumetazoa
1604,Gata3,Foxp3,Unknown,21131965,Opisthokonta,Eumetazoa
1605,Gata3,Ifng,Repression,17717199,Opisthokonta,Eumetazoa
1606,Gata3,Il10,Activation,17111354,Opisthokonta,Vertebrata
1607,Gata3,Il13,Activation,17111354,Opisthokonta,Vertebrata
1608,Gata3,Il24,Activation,17111354,Opisthokonta,Mammalia
1609,Gata3,Il3,Activation,17717199,Opisthokonta,Vertebrata
1610,Gata3,Il4,Unknown,25037220,Opisthokonta,Mammalia
1611,Gata3,Il5,Activation,16373364;17111354;17717199;25861992,Opisthokonta,Mammalia
1612,Gata3,Il5,Unknown,16009272,Opisthokonta,Mammalia
1613,Gata3,Mycn,Unknown,20855530,Opisthokonta,Mammalia
1614,Gata3,Rag2,Activation,10845919,Opisthokonta,Opisthokonta
1615,Gata3,Runx3,Repression,23310955,Opisthokonta,Vertebrata
1616,Gata3,Tbx21,Repression,17717199,Opisthokonta,Eumetazoa
