TF,Target,Mode,PMID,Tf_age,Tg_age,Tg_age_int,TF_age_int,age_length,TF_ID,Target_ID
Hnf4a,Gck,Activation,18805788,Eumetazoa,Eukaryota,2,4,2,15378,103988
Hnf4a,Gstp1,Activation,15155787,Eumetazoa,Eukaryota,2,4,2,15378,14870
Hnf4a,Gstp2,Activation,15155787,Eumetazoa,Eukaryota,2,4,2,15378,14869
Hnf4a,Hmga2,Activation,23523371,Eumetazoa,Amniota,6,4,2,15378,15364
Hnf4a,Lipc,Unknown,16603721,Eumetazoa,Eumetazoa,4,4,0,15378,15450
Hnf4a,Onecut1,Repression,15155787,Eumetazoa,Eumetazoa,4,4,0,15378,15379
Hnf4a,Pck1,Unknown,20421289,Eumetazoa,cellular organisms,1,4,3,15378,18534
Hnf4a,Perp,Unknown,22241473,Eumetazoa,Vertebrata,5,4,1,15378,64058
Hnf4a,Pklr,Activation,9699482,Eumetazoa,cellular organisms,1,4,3,15378,18770
Hnf4a,Ppara,Activation,19933841,Eumetazoa,Eumetazoa,4,4,0,15378,19013
Hnf4a,Ppara,Unknown,19708687;9893938,Eumetazoa,Eumetazoa,4,4,0,15378,19013
Hnf4a,Ppargc1a,Repression,15155787,Eumetazoa,Amniota,6,4,2,15378,19017
Hnf4a,Shbg,Activation,22210320,Eumetazoa,Amniota,6,4,2,15378,20415
Hnf4a,Slc10a1,Repression,16584384,Eumetazoa,cellular organisms,1,4,3,15378,20493
Hnf4a,Slc27a5,Repression,14583614,Eumetazoa,cellular organisms,1,4,3,15378,26459
Hnf4a,Slc6a19,Activation,24121511,Eumetazoa,cellular organisms,1,4,3,15378,74338
Hnrnpd,Cry1,Activation,24423872,Eukaryota,cellular organisms,1,2,1,11991,12952
Hnrnpd,Thy1,Unknown,20412850,Eukaryota,Amniota,6,2,4,11991,21838
Hnrnpk,Slc1a2,Unknown,19323997,Opisthokonta,cellular organisms,1,3,2,15387,20511
Hoxa1,Epha2,Activation,9733765,Eumetazoa,Eukaryota,2,4,2,15394,13836
Hoxa10,Dkk1,Activation,17234739,Eukaryota,Amniota,6,2,4,15395,13380
Hoxa10,Gata1,Unknown,17234739,Eukaryota,Eukaryota,2,2,0,15395,14460
Hoxa10,Gfi1,Activation,17234739,Eukaryota,Eumetazoa,4,2,2,15395,14581
Hoxa10,Hlf,Unknown,17234739,Eukaryota,Eumetazoa,4,2,2,15395,217082
Hoxa10,Mylk,Unknown,15886193,Eukaryota,Eukaryota,2,2,0,15395,107589
Hoxa10,Phgdh,Repression,19778996,Eukaryota,cellular organisms,1,2,1,15395,236539
Hoxa10,Tdo2,Activation,20959529,Eukaryota,cellular organisms,1,2,1,15395,56720
Hoxa10,Tdo2,Repression,20959529,Eukaryota,cellular organisms,1,2,1,15395,56720
Hoxa11,Myod1,Repression,14706073,Eukaryota,Eumetazoa,4,2,2,15396,17927
Hoxa2,Meox1,Unknown,21245383,Eumetazoa,Eumetazoa,4,4,0,15399,17285
Hoxa2,Pcp4,Unknown,23671666,Eumetazoa,Amniota,6,4,2,15399,18546
Hoxa2,Runx2,Repression,21324897,Eumetazoa,Eumetazoa,4,4,0,15399,12393
Hoxa2,Six2,Unknown,15634706,Eumetazoa,Eukaryota,2,4,2,15399,20472
Hoxa3,Hoxd3,Unknown,9441667,Eumetazoa,Eumetazoa,4,4,0,15400,15434
Hoxa4,Th,Unknown,12670698,Eukaryota,cellular organisms,1,2,1,15401,21823
Hoxa5,Igfbp1,Activation,12163409,Eumetazoa,Vertebrata,5,4,1,15402,16006
Hoxa5,Th,Unknown,12670698,Eumetazoa,cellular organisms,1,4,3,15402,21823
Hoxa5,Trp53,Activation,20042682,Eumetazoa,Vertebrata,5,4,1,15402,22059
Hoxa9,Erg,Activation,22072553,Eukaryota,Eumetazoa,4,2,2,15405,13876
Hoxa9,Flt3,Unknown,16648484;23772038,Eukaryota,Eukaryota,2,2,0,15405,14255
Hoxa9,Lmo2,Activation,22072553,Eukaryota,Eukaryota,2,2,0,15405,16909
Hoxa9,Myb,Activation,22072553,Eukaryota,Eukaryota,2,2,0,15405,17863
Hoxa9,Sox4,Activation,22072553,Eukaryota,Eukaryota,2,2,0,15405,20677
Hoxa9,Spp1,Repression,11042172,Eukaryota,Amniota,6,2,4,15405,20750
Hoxb1,Epha2,Activation,9733765,Eumetazoa,Eukaryota,2,4,2,15407,13836
Hoxb1,Phox2b,Unknown,15289435,Eumetazoa,Eukaryota,2,4,2,15407,18935
Hoxb2,Hoxb1,Activation,9242495,Eumetazoa,Eumetazoa,4,4,0,103889,15407
Hoxb2,Phox2b,Unknown,15289435,Eumetazoa,Eukaryota,2,4,2,103889,18935
Hoxb3,Hoxb1,Repression,21320481,Eumetazoa,Eumetazoa,4,4,0,15410,15407
Hoxb4,Cd34,Unknown,20404135,Eukaryota,Amniota,6,2,4,15412,12490
Hoxb4,Ptprc,Unknown,20404135,Eukaryota,Eukaryota,2,2,0,15412,19264
Hoxb4,Rarb,Unknown,15634700,Eukaryota,Eumetazoa,4,2,2,15412,218772
Hoxb4,Sox4,Unknown,20404135,Eukaryota,Eukaryota,2,2,0,15412,20677
Hoxb5,Foxd3,Unknown,25220476,Eukaryota,Opisthokonta,3,2,1,15413,15221
Hoxb8,Acta2,Repression,15886193,Eukaryota,Eukaryota,2,2,0,15416,11475
Hoxb8,Mylk,Repression,15886193,Eukaryota,Eukaryota,2,2,0,15416,107589
Hoxb8,Tagln,Repression,15886193,Eukaryota,Eukaryota,2,2,0,15416,21345
Hoxc13,Dsg4,Repression,19683850,Eumetazoa,Eumetazoa,4,4,0,15422,16769
Hoxc13,Foxq1,Unknown,16835220,Eumetazoa,Opisthokonta,3,4,1,15422,15220
Hoxc13,Spi1,Repression,18076876,Eumetazoa,Eumetazoa,4,4,0,15422,20375
Hoxc6,Ncam1,Activation,8393570,Eukaryota,Eumetazoa,4,2,2,15425,17967
Hoxc8,Clec10a,Unknown,21773674,Eukaryota,Eumetazoa,4,2,2,15426,17312
Hoxc8,Llgl1,Repression,21773674,Eukaryota,Opisthokonta,3,2,1,15426,16897
Hoxc8,Nkd2,Unknown,17094106,Eukaryota,Eumetazoa,4,2,2,15426,72293
Hoxc8,Pcna,Repression,20097160,Eukaryota,cellular organisms,1,2,1,15426,18538
Hoxc8,Sgpp1,Repression,15699330,Eukaryota,Eukaryota,2,2,0,15426,81535
Hoxc8,Smad6,Repression,20016939,Eukaryota,Eumetazoa,4,2,2,15426,17130
Hoxc8,Spp1,Unknown,10224145,Eukaryota,Amniota,6,2,4,15426,20750
Hoxd13,Bmp4,Activation,12771139,Opisthokonta,Eumetazoa,4,3,1,15433,12159
Hoxd13,Runx2,Unknown,20458143,Opisthokonta,Eumetazoa,4,3,1,15433,12393
Hr,Dlx3,Activation,22442153,Eukaryota,Eumetazoa,4,2,2,15460,13393
Hsf1,Hspa1b,Activation,14766729,Eukaryota,cellular organisms,1,2,1,15499,15511
Hsf4,Hspb1,Activation,20620219,Eukaryota,Eumetazoa,4,2,2,26386,15507
Hspb1,Cdkn1a,Activation,12038984,Eumetazoa,Amniota,6,4,2,15507,12575
Htatip2,Igf1,Repression,17533366,cellular organisms,Vertebrata,5,1,4,53415,16000
Htatip2,Myc,Unknown,15073177,cellular organisms,Opisthokonta,3,1,2,53415,17869
Htatip2,Wisp2,Repression,17533366,cellular organisms,Amniota,6,1,5,53415,22403
Id1,Alpl,Repression,18287524,Eumetazoa,cellular organisms,1,4,3,15901,11647
Id1,Bglap2,Repression,18287524,Eumetazoa,Vertebrata,5,4,1,15901,12097
Id1,Cdkn1a,Repression,18092003,Eumetazoa,Amniota,6,4,2,15901,12575
Id1,Cdkn2a,Repression,11427735,Eumetazoa,Eukaryota,2,4,2,15901,12578
Id1,Ifng,Activation,17012234,Eumetazoa,Amniota,6,4,2,15901,15978
Id1,Myod1,Activation,19920078,Eumetazoa,Eumetazoa,4,4,0,15901,17927
Id1,Rel,Activation,17012234,Eumetazoa,Eumetazoa,4,4,0,15901,19696
Id1,Rorc,Repression,18489764,Eumetazoa,Eumetazoa,4,4,0,15901,19885
Id1,Runx2,Repression,18287524,Eumetazoa,Eumetazoa,4,4,0,15901,12393
Id1,Thbs1,Repression,12498716,Eumetazoa,Eumetazoa,4,4,0,15901,21825
Id1,Tnf,Activation,17012234,Eumetazoa,Amniota,6,4,2,15901,21926
Id2,Alpl,Repression,18287524,Eumetazoa,cellular organisms,1,4,3,15902,11647
Id2,Bglap2,Repression,18287524,Eumetazoa,Vertebrata,5,4,1,15902,12097
Id2,Ccna2,Repression,10891368,Eumetazoa,Eukaryota,2,4,2,15902,12428
Id2,Col1a2,Repression,16126788,Eumetazoa,Eumetazoa,4,4,0,15902,12843
Id2,Tcf3,Repression,15663361,Eumetazoa,Eumetazoa,4,4,0,15902,21423
Id2,Il10,Repression,24723679,Eumetazoa,Amniota,6,4,2,15902,16153
Id2,Lipe,Unknown,16234270,Eumetazoa,cellular organisms,1,4,3,15902,16890
Id2,Runx2,Repression,18287524,Eumetazoa,Eumetazoa,4,4,0,15902,12393
Id2,Spi1,Repression,15616565,Eumetazoa,Eumetazoa,4,4,0,15902,20375
Id2,Tpt1,Repression,16428453,Eumetazoa,Eukaryota,2,4,2,15902,22070
Id2,Zbtb16,Unknown,19723763,Eumetazoa,Vertebrata,5,4,1,15902,235320
Id3,Adipoq,Repression,18669923,Eumetazoa,Eumetazoa,4,4,0,15903,11450
Id3,Alpl,Repression,18287524,Eumetazoa,cellular organisms,1,4,3,15903,11647
Id3,Bglap2,Repression,18287524,Eumetazoa,Vertebrata,5,4,1,15903,12097
Id3,Col1a2,Repression,16126788,Eumetazoa,Eumetazoa,4,4,0,15903,12843
Id3,Notch1,Repression,19605688,Eumetazoa,Eukaryota,2,4,2,15903,18128
Id3,Runx2,Repression,18287524,Eumetazoa,Eumetazoa,4,4,0,15903,12393
Id3,Smarcc1,Repression,15016815,Eumetazoa,Eukaryota,2,4,2,15903,20588
Id3,Vcam1,Repression,23042815,Eumetazoa,Eumetazoa,4,4,0,15903,22329
Id4,Esr1,Unknown,25038044,Eumetazoa,Eumetazoa,4,4,0,15904,13982
Id4,Foxa1,Unknown,25038044,Eumetazoa,Opisthokonta,3,4,1,15904,15375
Ifi204,Bglap2,Activation,17439944,Amniota,Vertebrata,5,6,1,15951,12097
Ifih1,Ifnb1,Activation,19108859,cellular organisms,Amniota,6,1,5,71586,15977
Ikbkb,Ccl19,Activation,14691250,cellular organisms,Amniota,6,1,5,16150,24047
Ikbkb,Cxcl10,Activation,19929594,cellular organisms,Vertebrata,5,1,4,16150,15945
Ikbkb,Cxcl11,Activation,14691250,cellular organisms,Vertebrata,5,1,4,16150,56066
Ikbkb,Cxcl2,Activation,14691250,cellular organisms,Vertebrata,5,1,4,16150,20310
Ikbkb,Cxcl9,Activation,14691250,cellular organisms,Vertebrata,5,1,4,16150,17329
Ikbkb,Cxcr4,Activation,14691250,cellular organisms,Eumetazoa,4,1,3,16150,12767
Ikbkb,Nfkb1,Activation,15184672;20546946,cellular organisms,Eukaryota,2,1,1,16150,18033
Ikbkb,Nfkb1,Unknown,18701687,cellular organisms,Eukaryota,2,1,1,16150,18033
Ikbkb,Nfkbia,Repression,19136667,cellular organisms,Eukaryota,2,1,1,16150,18035
Ikbkb,Ptgs2,Activation,15919917,cellular organisms,Eukaryota,2,1,1,16150,19225
Ikbkb,Rps6kb1,Activation,19433583,cellular organisms,Eukaryota,2,1,1,16150,72508
Ikbkb,Tnf,Activation,14691250,cellular organisms,Amniota,6,1,5,16150,21926
Ikbkb,Trp53,Unknown,24006445,cellular organisms,Vertebrata,5,1,4,16150,22059
Ikzf1,Casz1,Repression,25654255,Opisthokonta,Eumetazoa,4,3,1,22778,69743
Ikzf1,Cd4,Repression,17980631,Opisthokonta,Amniota,6,3,3,22778,12504
Ikzf1,Cd79a,Unknown,11000405,Opisthokonta,Amniota,6,3,3,22778,12518
Ikzf1,Fgfr4,Activation,11981041,Opisthokonta,Eukaryota,2,3,1,22778,14186
Ikzf1,Igll1,Repression,11387214,Opisthokonta,Amniota,6,3,3,22778,16136
Ikzf1,Igll1,Unknown,17363301,Opisthokonta,Amniota,6,3,3,22778,16136
Ikzf1,Il10,Unknown,19828627,Opisthokonta,Amniota,6,3,3,22778,16153
Ikzf1,Il2,Repression,22684523,Opisthokonta,Amniota,6,3,3,22778,16183
Ikzf1,Il7r,Unknown,15944284,Opisthokonta,Amniota,6,3,3,22778,16197
Ikzf1,Myc,Activation,20566697,Opisthokonta,Opisthokonta,3,3,0,22778,17869
Ikzf1,Nos2,Repression,18818879,Opisthokonta,cellular organisms,1,3,2,22778,18126
Ikzf1,Notch1,Unknown,21093322,Opisthokonta,Eukaryota,2,3,1,22778,18128
Ikzf1,Oprd1,Unknown,11823468,Opisthokonta,Eumetazoa,4,3,1,22778,18386
Ikzf1,Oprk1,Repression,11092879,Opisthokonta,Eumetazoa,4,3,1,22778,18387
Ikzf1,Osr1,Unknown,18804520,Opisthokonta,Opisthokonta,3,3,0,22778,23967
Ikzf1,Prom1,Repression,25301737,Opisthokonta,Eumetazoa,4,3,1,22778,19126
Ikzf1,Rag1,Unknown,9464529,Opisthokonta,Opisthokonta,3,3,0,22778,19373
Ikzf2,Il2,Unknown,23275607,Opisthokonta,Amniota,6,3,3,22779,16183
Ikzf2,Rc3h1,Repression,25062971,Opisthokonta,Eumetazoa,4,3,1,22779,381305
Ikzf3,Igll1,Repression,11387214,Opisthokonta,Amniota,6,3,3,22780,16136
Ikzf3,Myc,Repression,20566697,Opisthokonta,Opisthokonta,3,3,0,22780,17869
Il10,Foxc1,Unknown,19782461,Amniota,Opisthokonta,3,6,3,16153,17300
Il17a,Il1b,Activation,16798734,Amniota,Amniota,6,6,0,16171,16176
Il17a,Tnf,Activation,16798734,Amniota,Amniota,6,6,0,16171,21926
Il4,Itgb3,Unknown,11241672,Amniota,Eumetazoa,4,6,2,16189,16416
Ilf2,Acrv1,Activation,17942973,Eumetazoa,Amniota,6,4,2,67781,11451
Ilf3,Acrv1,Activation,17942973,Eumetazoa,Amniota,6,4,2,16201,11451
Ilf3,Ccne1,Activation,25399696,Eumetazoa,Eukaryota,2,4,2,16201,12447
Ilf3,Il2,Unknown,17389650,Eumetazoa,Amniota,6,4,2,16201,16183
Ilk,Mmp9,Activation,11114721,Eukaryota,Eukaryota,2,2,0,16202,17395
Ing1,Dgcr8,Unknown,20179197,Eukaryota,Amniota,6,2,4,26356,94223
Ing4,Trp53,Activation,19895734,Eukaryota,Vertebrata,5,2,3,28019,22059
Insm1,Gata2,Activation,19542360,Eumetazoa,Opisthokonta,3,4,1,53626,14461
Insm1,Lmx1b,Activation,19542360,Eumetazoa,Eukaryota,2,4,2,53626,16917
Insm1,Pet1,Activation,19542360,Eumetazoa,Eumetazoa,4,4,0,53626,260298
Insm1,Tph2,Activation,19542360,Eumetazoa,cellular organisms,1,4,3,53626,216343
Irf1,Ccl5,Activation,16707500;25957166,Amniota,Amniota,6,6,0,16362,20304
Irf1,Cdkn1a,Unknown,15509808,Amniota,Amniota,6,6,0,16362,12575
Irf1,Cfb,Activation,11745388,Amniota,Eumetazoa,4,6,2,16362,14962
Irf1,Ciita,Activation,11464288,Amniota,Amniota,6,6,0,16362,12265
Irf1,Ciita,Unknown,14530341,Amniota,Amniota,6,6,0,16362,12265
Irf1,Cxcl10,Activation,19929594,Amniota,Vertebrata,5,6,1,16362,15945
Irf1,Cxcl11,Activation,17202361,Amniota,Vertebrata,5,6,1,16362,56066
Irf1,Foxp3,Repression,18641303,Amniota,Opisthokonta,3,6,3,16362,20371
Irf1,Gbp2,Activation,17293456,Amniota,Eukaryota,2,6,4,16362,14469
Irf1,Hist2h4,Activation,11278666,Amniota,Eukaryota,2,6,4,16362,97122
Irf1,Ifnb1,Unknown,15494505,Amniota,Amniota,6,6,0,16362,15977
Irf1,Ifng,Unknown,18802049,Amniota,Amniota,6,6,0,16362,15978
Irf1,Il12a,Activation,14568984;15489234;16824573,Amniota,Amniota,6,6,0,16362,16159
Irf1,Il12b,Activation,12417340;12517966;16893987;25957166,Amniota,Amniota,6,6,0,16362,16160
Irf1,Il12b,Repression,17924060,Amniota,Amniota,6,6,0,16362,16160
Irf1,Il12b,Unknown,10975815,Amniota,Amniota,6,6,0,16362,16160
Irf1,Il27,Activation,20083668;24214980,Amniota,Amniota,6,6,0,16362,246779
Irf1,Il27,Unknown,20435892,Amniota,Amniota,6,6,0,16362,246779
Irf1,Il4,Repression,25280793,Amniota,Amniota,6,6,0,16362,16189
Irf1,Mapk14,Activation,12232043,Amniota,Eukaryota,2,6,4,16362,26416
Irf1,Myd88,Activation,7567467,Amniota,Eumetazoa,4,6,2,16362,17874
Irf1,Nos2,Activation,25957166,Amniota,cellular organisms,1,6,5,16362,18126
Irf1,Nos2,Unknown,9510192,Amniota,cellular organisms,1,6,5,16362,18126
Irf1,Pigr,Unknown,9973374,Amniota,Amniota,6,6,0,16362,18703
Irf1,Sell,Activation,19041738,Amniota,Eumetazoa,4,6,2,16362,20343
Irf1,Socs1,Activation,10820262,Amniota,Amniota,6,6,0,16362,12703
Irf1,Tap1,Unknown,14735146,Amniota,cellular organisms,1,6,5,16362,21354
Irf1,Tap2,Activation,11238639,Amniota,cellular organisms,1,6,5,16362,21355
Irf1,Tnf,Activation,25957166,Amniota,Amniota,6,6,0,16362,21926
Irf1,Tnf,Unknown,18802049,Amniota,Amniota,6,6,0,16362,21926
Irf1,Upp1,Unknown,20544543,Amniota,cellular organisms,1,6,5,16362,22271
Irf2,Cxcl11,Repression,17202361,Amniota,Vertebrata,5,6,1,16363,56066
Irf2,Hist2h4,Activation,12738767,Amniota,Eukaryota,2,6,4,16363,97122
Irf2,Ifnb1,Unknown,15494505,Amniota,Amniota,6,6,0,16363,15977
Irf3,Hist2h4,Activation,11278666,Amniota,Eukaryota,2,6,4,54131,97122
Irf3,Ifna1,Activation,11162841,Amniota,Amniota,6,6,0,54131,15962
Irf3,Ifna4,Unknown,9446577;9707562,Amniota,Amniota,6,6,0,54131,15967
Irf3,Ifnb1,Activation,12821121;19108859;20346968;9541017,Amniota,Amniota,6,6,0,54131,15977
Irf3,Ifnb1,Repression,9446577,Amniota,Amniota,6,6,0,54131,15977
Irf3,Ifnb1,Unknown,12482655;17845078;21596780;9877175,Amniota,Amniota,6,6,0,54131,15977
Irf3,Il12a,Activation,16219795,Amniota,Amniota,6,6,0,54131,16159
Irf3,Il12a,Repression,16824573,Amniota,Amniota,6,6,0,54131,16159
Irf3,Il23a,Unknown,22127978,Amniota,Amniota,6,6,0,54131,83430
Irf3,Pura,Repression,21062477,Amniota,Eukaryota,2,6,4,54131,19290
Irf3,Pvr,Activation,23349877,Amniota,Eumetazoa,4,6,2,54131,52118
Irf3,Socs2,Activation,22291912,Amniota,Eukaryota,2,6,4,54131,216233
Irf3,Usp18,Activation,11854279,Amniota,Eukaryota,2,6,4,54131,24110
Irf4,Cdkn2b,Activation,14976051,Amniota,Eukaryota,2,6,4,16364,12579
Irf4,Cxcl9,Activation,15959530,Amniota,Vertebrata,5,6,1,16364,17329
Irf4,Il10,Activation,18962896;21440248,Amniota,Amniota,6,6,0,16364,16153
Irf4,Il1b,Activation,10453013,Amniota,Amniota,6,6,0,16364,16176
Irf4,Il4,Activation,11956291;21890374,Amniota,Amniota,6,6,0,16364,16189
Irf4,Il9,Activation,23913959,Amniota,Amniota,6,6,0,16364,16198
Irf4,Nfatc2,Activation,11956291,Amniota,Amniota,6,6,0,16364,18019
Irf4,Prdm1,Activation,20064451,Amniota,Eumetazoa,4,6,2,16364,12142
Irf4,Prdm1,Repression,16767092,Amniota,Eumetazoa,4,6,2,16364,12142
Irf4,Runx3,Repression,21061442,Amniota,Eumetazoa,4,6,2,16364,12399
Irf4,Spi1,Unknown,10453013,Amniota,Eumetazoa,4,6,2,16364,20375
Irf4,Zbtb20,Activation,24711583,Amniota,Opisthokonta,3,6,3,16364,56490
Irf5,Ifi202b,Activation,22116829,Amniota,Amniota,6,6,0,27056,26388
Irf5,Prdm1,Activation,20176957;22116829,Amniota,Eumetazoa,4,6,2,27056,12142
Irf6,Nectin4,Activation,25387952,Amniota,Eumetazoa,4,6,2,54139,71740
Irf7,Hist2h4,Activation,11278666,Amniota,Eukaryota,2,6,4,54123,97122
Irf7,Ifna1,Activation,11162841,Amniota,Amniota,6,6,0,54123,15962
Irf7,Ifna4,Unknown,16380379,Amniota,Amniota,6,6,0,54123,15967
Irf7,Ifnb1,Unknown,21596780;9877175,Amniota,Amniota,6,6,0,54123,15977
Irf7,Ifnl3,Unknown,25355870,Amniota,Amniota,6,6,0,54123,338374
Irf7,Nr1h4,Unknown,23372731,Amniota,Eumetazoa,4,6,2,54123,20186
Irf8,Abl1,Unknown,12933588,Amniota,Eukaryota,2,6,4,15900,11350
Irf8,Bcr,Unknown,12933588,Amniota,Eukaryota,2,6,4,15900,110279
Irf8,C1qb,Unknown,21862594,Amniota,Vertebrata,5,6,1,15900,12260
Irf8,Cd8a,Unknown,12393459,Amniota,Amniota,6,6,0,15900,12525
Irf8,Ccl5,Activation,16707500,Amniota,Amniota,6,6,0,15900,20304
Irf8,Cdkn2b,Activation,14976051,Amniota,Eukaryota,2,6,4,15900,12579
Irf8,Cflar,Unknown,19155307,Amniota,Eumetazoa,4,6,2,15900,12633
Irf8,Dab2,Repression,11823414,Amniota,Eumetazoa,4,6,2,15900,13132
Irf8,Fancc,Activation,23925293,Amniota,Amniota,6,6,0,15900,14088
Irf8,Gas2,Repression,20679491,Amniota,Eumetazoa,4,6,2,15900,14453
Irf8,Ifng,Unknown,18802049,Amniota,Amniota,6,6,0,15900,15978
Irf8,Il12a,Activation,15489234,Amniota,Amniota,6,6,0,15900,16159
Irf8,Il12b,Activation,12417340;12876285;15837792;17289816,Amniota,Amniota,6,6,0,15900,16160
Irf8,Il12b,Unknown,10861061;12393459;19893639,Amniota,Amniota,6,6,0,15900,16160
Irf8,Il1b,Activation,10453013,Amniota,Amniota,6,6,0,15900,16176
Irf8,Il27,Activation,20435892,Amniota,Amniota,6,6,0,15900,246779
Irf8,Jak1,Activation,17878376,Amniota,Eukaryota,2,6,4,15900,16451
Irf8,Nf1,Activation,15371411;16914719,Amniota,Eukaryota,2,6,4,15900,18015
Irf8,Nos2,Activation,12429737,Amniota,cellular organisms,1,6,5,15900,18126
Irf8,Slc11a1,Repression,12904288,Amniota,cellular organisms,1,6,5,15900,18173
Irf8,Slc11a1,Unknown,18045875,Amniota,cellular organisms,1,6,5,15900,18173
Irf8,Spi1,Unknown,10453013,Amniota,Eumetazoa,4,6,2,15900,20375
Irf8,Tlr11,Unknown,19801549,Amniota,Eumetazoa,4,6,2,15900,239081
Irf8,Tnf,Unknown,18802049,Amniota,Amniota,6,6,0,15900,21926
Irf9,Ifnb1,Unknown,20660350,Amniota,Amniota,6,6,0,16391,15977
Irf9,Irf7,Activation,12768031,Amniota,Amniota,6,6,0,16391,54123
Irf9,Mast1,Repression,11318877,Amniota,Eukaryota,2,6,4,16391,56527
Irf9,Ptf1a,Activation,11318877,Amniota,Eumetazoa,4,6,2,16391,19213
Irx3,Gja1,Repression,21825130,Eukaryota,Vertebrata,5,2,3,16373,14609
Irx5,Kcnd2,Unknown,23573265,Eukaryota,cellular organisms,1,2,1,54352,16508
Isl1,Arx,Activation,21388963,Eukaryota,Eumetazoa,4,2,2,16392,11878
Isl1,Fgf10,Activation,23093675,Eukaryota,Eumetazoa,4,2,2,16392,14165
Isl1,Fgf10,Unknown,22411555,Eukaryota,Eumetazoa,4,2,2,16392,14165
Isl1,Mef2c,Repression,24147056,Eukaryota,Eukaryota,2,2,0,16392,17260
Isl1,Msx1,Activation,12900460,Eukaryota,Eumetazoa,4,2,2,16392,17701
Isl1,Pbx1,Activation,23054727,Eukaryota,Eukaryota,2,2,0,16392,18514
Isl1,Pou4f2,Activation,18460603,Eukaryota,Eumetazoa,4,2,2,16392,18997
Isl1,Tbx5,Repression,24147056,Eukaryota,Eumetazoa,4,2,2,16392,21388
Jarid2,Ccnd1,Repression,12852854;19010785,Eukaryota,Eukaryota,2,2,0,16468,12443
Jarid2,Notch1,Repression,21402699;22110129,Eukaryota,Eukaryota,2,2,0,16468,18128
Jazf1,Mef2c,Repression,26101156,Opisthokonta,Eukaryota,2,3,1,231986,17260
Jazf1,Myf6,Repression,26101156,Opisthokonta,Eumetazoa,4,3,1,231986,17878
Jdp2,Atf3,Repression,23200825,Eumetazoa,Eumetazoa,4,4,0,81703,11910
Jdp2,Ccna2,Unknown,20802531,Eumetazoa,Eukaryota,2,4,2,81703,12428
Jdp2,Dctn2,Unknown,9742085,Eumetazoa,Eukaryota,2,4,2,81703,69654
Jdp2,Trp53,Repression,11287607,Eumetazoa,Vertebrata,5,4,1,81703,22059
Jmjd1c,Cyp17a1,Activation,20530532,Eukaryota,cellular organisms,1,2,1,108829,13074
Jun,Aldh1a1,Activation,22740640,Opisthokonta,cellular organisms,1,3,2,16476,11668
Jun,Aldh3a1,Unknown,10591537,Opisthokonta,cellular organisms,1,3,2,16476,11670
Jun,Angpt2,Activation,17287278,Opisthokonta,Eumetazoa,4,3,1,16476,11601
Jun,Aqp5,Unknown,20522648,Opisthokonta,cellular organisms,1,3,2,16476,11830
Jun,Asah1,Unknown,24091326,Opisthokonta,Eukaryota,2,3,1,16476,11886
Jun,B4galnt1,Activation,24102378,Opisthokonta,Amniota,6,3,3,16476,14421
Jun,Bcl3,Activation,10779330,Opisthokonta,cellular organisms,1,3,2,16476,12051
Jun,Bmp2,Unknown,18495116,Opisthokonta,Eumetazoa,4,3,1,16476,12156
Jun,C1qtnf3,Unknown,22644487,Opisthokonta,Vertebrata,5,3,2,16476,81799
Jun,Cat,Activation,7929191,Opisthokonta,Eukaryota,2,3,1,16476,12359
Jun,Ccl12,Activation,18443042,Opisthokonta,Amniota,6,3,3,16476,20293
Jun,Ccl2,Unknown,18795166;23583295;9042660,Opisthokonta,Amniota,6,3,3,16476,20296
Jun,Ccl5,Unknown,19828633,Opisthokonta,Amniota,6,3,3,16476,20304
Jun,Ccnd1,Activation,10790372;16966326;17477349,Opisthokonta,Eukaryota,2,3,1,16476,12443
Jun,Ccnd1,Repression,23135283,Opisthokonta,Eukaryota,2,3,1,16476,12443
Jun,Ccnd1,Unknown,12794082;18567804;23172667,Opisthokonta,Eukaryota,2,3,1,16476,12443
Jun,Ccnd2,Activation,16966326,Opisthokonta,Eukaryota,2,3,1,16476,12444
Jun,Ccnd3,Unknown,8661116,Opisthokonta,Eukaryota,2,3,1,16476,12445
Jun,Cd14,Unknown,12482856,Opisthokonta,Eumetazoa,4,3,1,16476,12475
Jun,Cdkn2a,Activation,15688012,Opisthokonta,Eukaryota,2,3,1,16476,12578
Jun,Cebpd,Unknown,17273900,Opisthokonta,Eumetazoa,4,3,1,16476,12609
Jun,Col10a1,Unknown,19417216,Opisthokonta,Vertebrata,5,3,2,16476,12813
Jun,Col3a1,Activation,2760041,Opisthokonta,Vertebrata,5,3,2,16476,12825
Jun,Crh,Repression,10517666,Opisthokonta,Amniota,6,3,3,16476,12918
Jun,Csf1r,Activation,9988737,Opisthokonta,Eukaryota,2,3,1,16476,12978
Jun,Csf2,Unknown,15840658,Opisthokonta,Amniota,6,3,3,16476,12981
Jun,Ctse,Unknown,22134960,Opisthokonta,Eukaryota,2,3,1,16476,13034
Jun,Ctsk,Activation,17897792,Opisthokonta,Eukaryota,2,3,1,16476,13038
Jun,Cxcl1,Unknown,20671197,Opisthokonta,Vertebrata,5,3,2,16476,14825
Jun,Cxcl15,Unknown,12218154;12600878,Opisthokonta,Amniota,6,3,3,16476,20309
Jun,Cxcl2,Activation,12914794;14597166;15666090,Opisthokonta,Vertebrata,5,3,2,16476,20310
