,TF,Target,Mode,PMID,TF_age,Tg_age
8396,TFAP2A,VEGFA,Unknown,11731421,Eumetazoa,Vertebrata
8397,TFAP2B,ADIPOQ,Repression,19325541,Eumetazoa,Vertebrata
8398,TFAP2B,CRYAB,Activation,21556774,Eumetazoa,Eumetazoa
8399,TFAP2B,DRD1,Unknown,10640692,Eumetazoa,Eumetazoa
8400,TFAP2B,ERBB2,Unknown,10645007,Eumetazoa,Opisthokonta
8401,TFAP2B,PTGDS,Activation,15743775,Eumetazoa,Vertebrata
8402,TFAP2C,CDKN1A,Repression,22371483,Eumetazoa,Eumetazoa
8403,TFAP2C,CRABP2,Activation,17187826,Eumetazoa,Vertebrata
8404,TFAP2C,CSTA,Unknown,11095974,Eumetazoa,Eukaryota
8405,TFAP2C,ECM1,Activation,17187826,Eumetazoa,Vertebrata
8406,TFAP2C,ECM1,Unknown,24023917,Eumetazoa,Vertebrata
8407,TFAP2C,ERBB2,Unknown,10645007,Eumetazoa,Opisthokonta
8408,TFAP2C,ESR1,Activation,11278455;19458056,Eumetazoa,Eumetazoa
8409,TFAP2C,GPX1,Activation,22964634,Eumetazoa,Eumetazoa
8410,TFAP2C,MMP2,Unknown,19853299,Eumetazoa,Eumetazoa
8411,TFAP2C,RET,Unknown,22878616,Eumetazoa,Eumetazoa
8412,TFAP2C,SULT1E1,Activation,17187826,Eumetazoa,Eukaryota
8413,TFAP4,CDKN1A,Activation,19270520,Eumetazoa,Eumetazoa
8414,TFAP4,CLCN5,Unknown,15086899,Eumetazoa,Cellular_organisms
8415,TFAP4,IFNG,Unknown,12836278,Eumetazoa,Vertebrata
8416,TFAP4,MDM2,Repression,19505873,Eumetazoa,Eumetazoa
8417,TFAP4,MUC4,Unknown,11418607,Eumetazoa,Vertebrata
8418,TFAP4,PPP2R2B,Repression,20533062,Eumetazoa,Eukaryota
8419,TFAP4,SALL2,Activation,21228219,Eumetazoa,Eumetazoa
8420,TFCP2,A2M,Unknown,10455131,Opisthokonta,Euk+Bac
8421,TFCP2,FGA,Unknown,10455131,Opisthokonta,Eumetazoa
8422,TFCP2,GSK3B,Unknown,16973241,Opisthokonta,Eukaryota
8423,TFCP2,PAX6,Activation,11574690,Opisthokonta,Eumetazoa
8424,TFCP2,SPP1,Activation,20404171;21703197,Opisthokonta,Mammalia
8425,TFCP2,SRY,Unknown,19902333,Opisthokonta,Eukaryota
8426,TFCP2,TF,Activation,20796026,Opisthokonta,Eumetazoa
8427,TFCP2,TYMS,Unknown,16973241;19622726,Opisthokonta,Euk+Bac
8428,TFCP2,WT1,Unknown,10455131,Opisthokonta,Opisthokonta
8429,TFCP2L1,CYP11A1,Unknown,18004979,Opisthokonta,Euk+Bac
8430,TFDP1,CAV1,Unknown,10684646,Eukaryota,Eumetazoa
8431,TFDP1,CCNE1,Activation,12029633;14618416,Eukaryota,Eukaryota
8432,TFDP1,CDK1,Activation,14618416,Eukaryota,Eukaryota
8433,TFDP1,DHFR,Activation,14618416,Eukaryota,Euk+Bac
8434,TFDP1,MYBL2,Activation,14618416,Eukaryota,Eukaryota
8435,TFDP1,NRIP1,Activation,22629304,Eukaryota,Vertebrata
8436,TFDP1,PCNA,Activation,14618416,Eukaryota,Euk_Archaea
8437,TFDP1,RRM1,Activation,14618416,Eukaryota,Cellular_organisms
8438,TFDP1,TP53,Repression,8557038,Eukaryota,Opisthokonta
8439,TFDP1,TYMS,Activation,14618416,Eukaryota,Euk+Bac
8440,TFDP3,E2F1,Unknown,23212661,Eukaryota,Eukaryota
8441,TFDP3,MAP1LC3B,Activation,22482402,Eukaryota,Mammalia
8442,TFEB,TYR,Unknown,10707962,Eumetazoa,Eumetazoa
8443,TFEB,TYRP1,Unknown,10707962,Eumetazoa,Vertebrata
8444,TFPT,EAF1,Unknown,17395368,Vertebrata,Eumetazoa
8445,TFPT,EAF2,Repression,17395368,Vertebrata,Eumetazoa
8446,TGIF1,SERPINE1,Repression,19524896,Eukaryota,Cellular_organisms
8447,TGIF1,SOX3,Repression,22293114,Eukaryota,Eumetazoa
8448,THRA,CGA,Unknown,9709914,Eumetazoa,Vertebrata
8449,THRA,SERPINC1,Repression,8910619,Eumetazoa,Cellular_organisms
8450,THRB,CGA,Repression,2480596,Eumetazoa,Vertebrata
8451,THRB,CGA,Unknown,9709914,Eumetazoa,Vertebrata
8452,THRB,POR,Unknown,21393444,Eumetazoa,Euk+Bac
8453,TIAL1,PF4,Unknown,9207209,Euk+Bac,Mammalia
8454,TLE3,RUNX1,Repression,19403666,Eukaryota,Eumetazoa
8455,TLX1,ALDH1A1,Unknown,18073142;18082256,Eumetazoa,Euk+Bac
8456,TLX1,FHL1,Unknown,18073142,Eumetazoa,Vertebrata
8457,TLX1,MYC,Activation,20618946,Eumetazoa,Eumetazoa
8458,TLX1,NR4A3,Activation,15384172,Eumetazoa,Eumetazoa
8459,TNFAIP3,IRF7,Repression,20392859,Eumetazoa,Vertebrata
8460,TNFAIP3,JUN,Repression,19124729,Eumetazoa,Eumetazoa
8461,TNFAIP3,NFKB1,Repression,19124729,Eumetazoa,Opisthokonta
8462,TNFAIP3,NFKB1,Unknown,24039598,Eumetazoa,Opisthokonta
8463,TNFAIP3,RELA,Repression,19124729,Eumetazoa,Eumetazoa
8464,TNFAIP3,RELA,Unknown,24039598,Eumetazoa,Eumetazoa
8465,TNFAIP3,SATB1,Unknown,24039598,Eumetazoa,Vertebrata
8466,TOB1,IL2,Repression,11694881,Eumetazoa,Mammalia
8467,TOP2B,RUNX1,Activation,24327541,Eukaryota,Eumetazoa
8468,TP53,ABCB1,Repression,10029407,Opisthokonta,Euk+Bac
8469,TP53,ABCB1,Unknown,18234965,Opisthokonta,Euk+Bac
8470,TP53,AFP,Repression,14522900,Opisthokonta,Vertebrata
8471,TP53,AKT1,Repression,12485897,Opisthokonta,Eukaryota
8472,TP53,ALKBH2,Unknown,20661249,Opisthokonta,Eukaryota
8473,TP53,ALOX5,Unknown,17018618,Opisthokonta,Euk+Bac
8474,TP53,ANKRD1,Unknown,20599664,Opisthokonta,Vertebrata
8475,TP53,ANTXR1,Unknown,11711532,Opisthokonta,Eumetazoa
8476,TP53,APAF1,Unknown,11896574;15972851,Opisthokonta,Euk+Bac
8477,TP53,APCS,Activation,15378026,Opisthokonta,Eumetazoa
8478,TP53,AQP3,Unknown,11231003,Opisthokonta,Euk+Bac
8479,TP53,ATF3,Activation,12372430,Opisthokonta,Eumetazoa
8480,TP53,ADGRB1,Unknown,11875720,Opisthokonta,Vertebrata
8481,TP53,BAX,Activation,10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137,Opisthokonta,Eumetazoa
8482,TP53,BAX,Unknown,10559267;11278953;12851404;15988033;19067706;21859835,Opisthokonta,Eumetazoa
8483,TP53,BBC3,Activation,17280505,Opisthokonta,Mammalia
8484,TP53,BBC3,Unknown,11572983;15988033;18755897;22763818,Opisthokonta,Mammalia
8485,TP53,BCL2,Repression,11313951;17693666;19411072;20428827;9000137,Opisthokonta,Opisthokonta
8486,TP53,BCL2,Unknown,21859835,Opisthokonta,Opisthokonta
8487,TP53,BCL2L1,Activation,9000137,Opisthokonta,Eumetazoa
8488,TP53,BCL2L1,Repression,18172861,Opisthokonta,Eumetazoa
8489,TP53,BCL3,Repression,12808109,Opisthokonta,Eumetazoa
8490,TP53,BDKRB2,Activation,15632413,Opisthokonta,Vertebrata
8491,TP53,BGLAP,Activation,21964930,Opisthokonta,Vertebrata
8492,TP53,BIRC5,Repression,17124180,Opisthokonta,Opisthokonta
8493,TP53,BIRC5,Unknown,19067706,Opisthokonta,Opisthokonta
8494,TP53,BRCA1,Repression,9619832,Opisthokonta,Eumetazoa
8495,TP53,BRCA1,Unknown,21742769,Opisthokonta,Eumetazoa
8496,TP53,BRCA2,Repression,18765668;9619832,Opisthokonta,Eukaryota
8497,TP53,BTG2,Unknown,16581545,Opisthokonta,Eumetazoa
8498,TP53,BTG3,Unknown,18590053,Opisthokonta,Eukaryota
8499,TP53,BTS1,Unknown,9030974,Opisthokonta,
8500,TP53,CABLES1,Unknown,11706030,Opisthokonta,Eukaryota
8501,TP53,CARM1,Unknown,20462455,Opisthokonta,Eukaryota
8502,TP53,CASP1,Unknown,11278253,Opisthokonta,Eumetazoa
8503,TP53,CASP3,Unknown,21859835,Opisthokonta,Eumetazoa
8504,TP53,CAV1,Activation,10684646,Opisthokonta,Eumetazoa
8505,TP53,CCNA1,Unknown,17530187,Opisthokonta,Eukaryota
8506,TP53,CCNA2,Unknown,8270002,Opisthokonta,Eukaryota
8507,TP53,CCNB1,Repression,11892838,Opisthokonta,Eukaryota
8508,TP53,CCNB2,Repression,12889596,Opisthokonta,Eukaryota
8509,TP53,CCND1,Repression,12808109,Opisthokonta,Eukaryota
8510,TP53,CD82,Activation,9736732,Opisthokonta,Eumetazoa
8511,TP53,CDK1,Repression,12889596,Opisthokonta,Eukaryota
8512,TP53,CDK1,Unknown,19067706,Opisthokonta,Eukaryota
8513,TP53,CDK2,Repression,12732645,Opisthokonta,Eukaryota
8514,TP53,CDK4,Unknown,17530187,Opisthokonta,Eukaryota
8515,TP53,CDKN1A,Activation,10101800;10327058;10499591;10522058;10566557;10597242;11444825;11892838;12665570;12889596;12902982;14522900;15851483;15882981;15897882;17280505;18172861;18645021;19501055;19713748;20673369;21084835;21245169;21557991;22532570;22732402;7753560;9916993,Opisthokonta,Eumetazoa
8516,TP53,CDKN1A,Repression,15208672;16970927;17344317,Opisthokonta,Eumetazoa
8517,TP53,CDKN1A,Unknown,10559267;10910098;12007564;12420214;12851404;15509808;15539944;15856024;15988033;16103882;16434701;16540664;16557594;16581545;17996705;18225552;18755897;19067706;19954840;20036872;20190809;20531308;21858218;21900401,Opisthokonta,Eumetazoa
8518,TP53,CDKN1B,Unknown,15988033,Opisthokonta,Eumetazoa
8519,TP53,CHEK1,Repression,15016801,Opisthokonta,Eukaryota
8520,TP53,CHEK1,Unknown,11152453,Opisthokonta,Eukaryota
8521,TP53,CHEK2,Repression,10531348,Opisthokonta,Eukaryota
8522,TP53,CHUK,Repression,15469934,Opisthokonta,Eukaryota
8523,TP53,CKM,Activation,8389468,Opisthokonta,Euk+Bac
8524,TP53,CRYAB,Activation,21556774,Opisthokonta,Eumetazoa
8525,TP53,CTNNB1,Repression,19411072,Opisthokonta,Eukaryota
8526,TP53,CTSD,Activation,10029407,Opisthokonta,Eukaryota
8527,TP53,CYFIP2,Unknown,15856024,Opisthokonta,Eumetazoa
8528,TP53,DDB1,Activation,16357511,Opisthokonta,Eukaryota
8529,TP53,DDB1,Repression,19382146,Opisthokonta,Eukaryota
8530,TP53,DDB2,Activation,16357511,Opisthokonta,Euk+Bac
8531,TP53,DDB2,Unknown,12771027;12967652;15856024;15927209;22336944,Opisthokonta,Euk+Bac
8532,TP53,DKK1,Unknown,15229249,Opisthokonta,Eumetazoa
8533,TP53,DNMT1,Activation,20570896,Opisthokonta,Cellular_organisms
8534,TP53,DNMT1,Repression,20570896;21478913,Opisthokonta,Cellular_organisms
8535,TP53,DNMT1,Unknown,18555750,Opisthokonta,Cellular_organisms
8536,TP53,DUSP1,Activation,12890671;15611668,Opisthokonta,Eukaryota
8537,TP53,E2F1,Repression,8557038,Opisthokonta,Eukaryota
8538,TP53,E2F3,Repression,20428827,Opisthokonta,Eukaryota
8539,TP53,E2F7,Activation,22802528,Opisthokonta,Eukaryota
8540,TP53,EGFR,Activation,10029407,Opisthokonta,Opisthokonta
8541,TP53,EGR1,Unknown,16990849,Opisthokonta,Opisthokonta
8542,TP53,ELF4,Unknown,20805247,Opisthokonta,Eumetazoa
8543,TP53,EPHA2,Activation,11641774,Opisthokonta,Vertebrata
8544,TP53,ESR1,Unknown,21655924,Opisthokonta,Eumetazoa
8545,TP53,EZH2,Activation,15208672,Opisthokonta,Eukaryota
8546,TP53,EZH2,Repression,15208672;21165554,Opisthokonta,Eukaryota
8547,TP53,FAS,Activation,10101800;11313989,Opisthokonta,Eumetazoa
8548,TP53,FAS,Unknown,16317104,Opisthokonta,Eumetazoa
8549,TP53,FDXR,Unknown,12370809,Opisthokonta,Euk+Bac
8550,TP53,FGF2,Repression,10029407,Opisthokonta,Eumetazoa
8551,TP53,FLT1,Activation,16432214,Opisthokonta,Eumetazoa
8552,TP53,FLT1,Unknown,1724219e,Opisthokonta,Eumetazoa
8553,TP53,FOXM1,Repression,21518729,Opisthokonta,Eumetazoa
8554,TP53,FOXO3,Unknown,19299143,Opisthokonta,Vertebrata
8555,TP53,FRMD5,Unknown,19139068,Opisthokonta,Opisthokonta
8556,TP53,FUS,Unknown,12364590,Opisthokonta,Eukaryota
8557,TP53,GADD45A,Activation,10566557,Opisthokonta,Eukaryota
8558,TP53,GADD45A,Repression,17344317;18350249,Opisthokonta,Eukaryota
8559,TP53,GADD45A,Unknown,10327059;12007564;15031557;16581545;18225552,Opisthokonta,Eukaryota
8560,TP53,GC,Unknown,8642300,Opisthokonta,Vertebrata
8561,TP53,GDF15,Activation,10618379,Opisthokonta,Vertebrata
8562,TP53,GDF15,Unknown,10777512,Opisthokonta,Vertebrata
8563,TP53,GLI2,Unknown,18813803,Opisthokonta,Opisthokonta
8564,TP53,GML,Activation,10717525,Opisthokonta,Mammalia
8565,TP53,GPNMB,Unknown,15684612,Opisthokonta,Vertebrata
8566,TP53,GSTP1,Activation,18505928,Opisthokonta,Euk+Bac
8567,TP53,HIPK2,Activation,11740489,Opisthokonta,Eukaryota
8568,TP53,HNF4A,Repression,16895524,Opisthokonta,Eumetazoa
8569,TP53,HRAS,Unknown,11127813,Opisthokonta,Eukaryota
8570,TP53,HSF1,Unknown,20180806,Opisthokonta,Eukaryota
8571,TP53,HSP90AB1,Repression,15284248,Opisthokonta,Euk+Bac
8572,TP53,ID1,Unknown,16557594,Opisthokonta,Eumetazoa
8573,TP53,ID2,Unknown,16557594,Opisthokonta,Eumetazoa
8574,TP53,IER3,Unknown,12360408,Opisthokonta,Mammalia
8575,TP53,IFI16,Activation,18974396,Opisthokonta,Mammalia
8576,TP53,IFI16,Unknown,11146555,Opisthokonta,Mammalia
8577,TP53,IGF1R,Repression,12444079;17097318,Opisthokonta,Opisthokonta
8578,TP53,IGF1R,Unknown,11001824;17600529,Opisthokonta,Opisthokonta
8579,TP53,IGFBP3,Activation,10101800,Opisthokonta,Vertebrata
8580,TP53,ING1,Unknown,16465410,Opisthokonta,Eukaryota
8581,TP53,IPO7,Repression,22284678,Opisthokonta,Eukaryota
8582,TP53,KLF2,Repression,23202365,Opisthokonta,Vertebrata
8583,TP53,MAD1L1,Repression,12876282,Opisthokonta,Eukaryota
8584,TP53,MAP4,Repression,19411072,Opisthokonta,Eumetazoa
8585,TP53,MCL1,Repression,19411072,Opisthokonta,Vertebrata
8586,TP53,MCM7,Repression,15899946,Opisthokonta,Eukaryota
8587,TP53,MDM2,Activation,10566557;10718212;12902982;15851483;20837136;22223137;22532570;9645455;9858609,Opisthokonta,Eumetazoa
8588,TP53,MDM2,Unknown,10469568;12851404;14532965;15856024;18566224;18583933;20036872;22180176;9071998,Opisthokonta,Eumetazoa
8589,TP53,MDM4,Unknown,20036872;20372076,Opisthokonta,Eumetazoa
8590,TP53,MET,Repression,21831840,Opisthokonta,Eumetazoa
8591,TP53,MGMT,Repression,17564708;19846904,Opisthokonta,Cellular_organisms
8592,TP53,MGMT,Unknown,20525765,Opisthokonta,Cellular_organisms
8593,TP53,MKI67,Unknown,14675138,Opisthokonta,Opisthokonta
8594,TP53,MMP1,Repression,15108353,Opisthokonta,Vertebrata
8595,TP53,MMP2,Activation,10029407;11792711;9343394,Opisthokonta,Eumetazoa
8596,TP53,MMP2,Unknown,19853299;19939245,Opisthokonta,Eumetazoa
8597,TP53,MUC2,Activation,12374798,Opisthokonta,Eumetazoa
8598,TP53,MYC,Repression,19411072,Opisthokonta,Eumetazoa
8599,TP53,MYC,Unknown,19202062,Opisthokonta,Eumetazoa
8600,TP53,NFKB1,Unknown,15988033,Opisthokonta,Opisthokonta
8601,TP53,NKX3-1,Repression,17202838,Opisthokonta,Vertebrata
8602,TP53,NLRC4,Activation,15580302,Opisthokonta,Eumetazoa
8603,TP53,NME1,Unknown,12669312,Opisthokonta,Cellular_organisms
8604,TP53,OGG1,Activation,16293709,Opisthokonta,Cellular_organisms
8605,TP53,PAX5,Activation,21319196,Opisthokonta,Eumetazoa
8606,TP53,PDGFRB,Activation,18697203,Opisthokonta,Vertebrata
8607,TP53,PERP,Repression,17344317,Opisthokonta,Eumetazoa
8608,TP53,PERP,Unknown,15856024,Opisthokonta,Eumetazoa
8609,TP53,PIAS3,Repression,11877452,Opisthokonta,Eukaryota
8610,TP53,PLAGL1,Unknown,11896574,Opisthokonta,Opisthokonta
8611,TP53,PLK1,Unknown,24076372,Opisthokonta,Eukaryota
8612,TP53,PLK3,Unknown,16581545,Opisthokonta,Euk+Bac
8613,TP53,PMAIP1,Activation,14695212,Opisthokonta,Mammalia
8614,TP53,PMAIP1,Unknown,15856024,Opisthokonta,Mammalia
8615,TP53,PML,Activation,14992722,Opisthokonta,Mammalia
8616,TP53,POLD1,Unknown,11375983,Opisthokonta,Cellular_organisms
8617,TP53,PPARGC1A,Unknown,19139068,Opisthokonta,Eumetazoa
8618,TP53,PTPA,Repression,10787423,Opisthokonta,Eukaryota
8619,TP53,PRC1,Repression,12889596,Opisthokonta,Eukaryota
8620,TP53,PRG3,Unknown,12135761,Opisthokonta,Mammalia
8621,TP53,PRKAB1,Unknown,12771025,Opisthokonta,Eukaryota
8622,TP53,PTEN,Repression,17344317,Opisthokonta,Eukaryota
8623,TP53,PTEN,Unknown,11545734,Opisthokonta,Eukaryota
8624,TP53,PTPN13,Unknown,11696979,Opisthokonta,Opisthokonta
8625,TP53,PTTG1,Activation,12355087,Opisthokonta,Vertebrata
8626,TP53,PTTG1,Repression,15016801,Opisthokonta,Vertebrata
8627,TP53,RAD51B,Unknown,9878257,Opisthokonta,Eukaryota
8628,TP53,RASSF1,Repression,21364923,Opisthokonta,Opisthokonta
8629,TP53,RB1,Unknown,8119988,Opisthokonta,Eukaryota
8630,TP53,RECQL4,Activation,15674334,Opisthokonta,Cellular_organisms
8631,TP53,REEP5,Repression,8557038,Opisthokonta,Eukaryota
8632,TP53,RELA,Unknown,15988033,Opisthokonta,Eumetazoa
8633,TP53,RRM2B,Unknown,10716435;15856024,Opisthokonta,Cellular_organisms
8634,TP53,S100B,Activation,15178678,Opisthokonta,Vertebrata
8635,TP53,SFN,Activation,10101800,Opisthokonta,Eukaryota
8636,TP53,SIAH1,Unknown,20421190,Opisthokonta,Eukaryota
8637,TP53,SIVA1,Activation,15105421,Opisthokonta,Eumetazoa
8638,TP53,SIVA1,Activation,15105421,Opisthokonta,Eumetazoa
8639,TP53,SLC2A1,Repression,22483234,Opisthokonta,Euk+Bac
8640,TP53,SLC6A6,Repression,16734743,Opisthokonta,Eumetazoa
8641,TP53,SMAD3,Unknown,21900401,Opisthokonta,Eumetazoa
8642,TP53,SSTR2,Repression,14695784,Opisthokonta,Eumetazoa
8643,TP53,STAT1,Unknown,12364590,Opisthokonta,Vertebrata
8644,TP53,STAT3,Repression,11809683,Opisthokonta,Vertebrata
8645,TP53,TBXAS1,Repression,14586398,Opisthokonta,Cellular_organisms
8646,TP53,TCEAL1,Unknown,20421190,Opisthokonta,Mammalia
8647,TP53,TCF7L2,Repression,14990988,Opisthokonta,Eumetazoa
8648,TP53,TERT,Repression,10778946;18754863,Opisthokonta,Eukaryota
8649,TP53,THBS1,Activation,10029407;10101800,Opisthokonta,Eumetazoa
8650,TP53,THBS1,Unknown,19826414,Opisthokonta,Eumetazoa
8651,TP53,TNFRSF10A,Activation,11313989,Opisthokonta,Vertebrata
8652,TP53,TNFRSF10B,Activation,10101800;11313989;11756185,Opisthokonta,Vertebrata
8653,TP53,TNFRSF10B,Unknown,10810622;19351839,Opisthokonta,Vertebrata
8654,TP53,TP53,Activation,22532570,Opisthokonta,Opisthokonta
8655,TP53,TP53,Unknown,11032029;16990849,Opisthokonta,Opisthokonta
8656,TP53,TP53I3,Activation,10101800;14695213,Opisthokonta,Euk+Bac
8657,TP53,TP53I3,Unknown,12851404,Opisthokonta,Euk+Bac
8658,TP53,TP73,Unknown,11238924;16990849,Opisthokonta,Opisthokonta
8659,TP53,TRIM22,Activation,15064739,Opisthokonta,Mammalia
8660,TP53,TYMS,Repression,21351099,Opisthokonta,Euk+Bac
8661,TP53,UHRF1,Repression,18220474;19501055,Opisthokonta,Eumetazoa
8662,TP53,UHRF1BP1,Activation,18220474,Opisthokonta,Eukaryota
8663,TP53,VCAN,Activation,12438652,Opisthokonta,Vertebrata
8664,TP53,VEGFA,Activation,16684540,Opisthokonta,Vertebrata
8665,TP53,VEGFA,Repression,11559575,Opisthokonta,Vertebrata
8666,TP53,WRN,Repression,11427532,Opisthokonta,Euk+Bac
8667,TP53,XPC,Unknown,12771027;12967652;15927209;16357511;22336944,Opisthokonta,Eukaryota
8668,TP53,XPO1,Repression,22284678,Opisthokonta,Eukaryota
8669,TP53BP1,BRCA1,Activation,15970701,Eumetazoa,Eumetazoa
8670,TP53BP1,BRCA1,Unknown,21914189,Eumetazoa,Eumetazoa
8671,TP63,BAX,Activation,16007146,Opisthokonta,Eumetazoa
8672,TP63,BRCA1,Unknown,24556685,Opisthokonta,Eumetazoa
8673,TP63,CDKN1A,Activation,16007146,Opisthokonta,Eumetazoa
8674,TP63,DDB2,Unknown,17984111,Opisthokonta,Euk+Bac
8675,TP63,DEC1,Unknown,21317427,Opisthokonta,
8676,TP63,EVPL,Unknown,15988020,Opisthokonta,Opisthokonta
8677,TP63,FDXR,Unknown,12370809,Opisthokonta,Euk+Bac
8678,TP63,ID2,Repression,21478550,Opisthokonta,Eumetazoa
8679,TP63,KLF4,Repression,20972454,Opisthokonta,Eumetazoa
8680,TP63,PPARA,Unknown,19458633,Opisthokonta,Eumetazoa
8681,TP63,SMARCD3,Unknown,15988020,Opisthokonta,Eukaryota
8682,TP63,TCF4,Activation,22232078,Opisthokonta,Eumetazoa
8683,TP63,VDR,Activation,22521434,Opisthokonta,Eumetazoa
8684,TP63,VDR,Unknown,16462763;17716971,Opisthokonta,Eumetazoa
8685,TP63,XPC,Unknown,17984111,Opisthokonta,Eukaryota
8686,TP63,ZNF750,Unknown,22922031,Opisthokonta,Vertebrata
8687,TP65,CDK6,Unknown,24389100,,Eumetazoa
8688,TP73,AQP3,Unknown,11231003,Opisthokonta,Euk+Bac
8689,TP73,BAX,Unknown,19067706,Opisthokonta,Eumetazoa
8690,TP73,BBC3,Activation,17700533,Opisthokonta,Mammalia
8691,TP73,BIRC5,Unknown,19067706,Opisthokonta,Opisthokonta
8692,TP73,CABLES1,Unknown,11706030,Opisthokonta,Eukaryota
8693,TP73,CDK1,Unknown,19067706,Opisthokonta,Eukaryota
8694,TP73,CDKN1A,Activation,12841870;17700533,Opisthokonta,Eumetazoa
8695,TP73,CDKN1A,Unknown,16193303;19067706,Opisthokonta,Eumetazoa
8696,TP73,E2F1,Unknown,19363520,Opisthokonta,Eukaryota
8697,TP73,FDXR,Unknown,12370809,Opisthokonta,Euk+Bac
8698,TP73,MDM2,Unknown,10469568,Opisthokonta,Eumetazoa
8699,TP73,PMAIP1,Activation,17700533,Opisthokonta,Mammalia
8700,TP73,TERT,Repression,16205639,Opisthokonta,Eukaryota
8701,TP73,VDR,Unknown,17716971,Opisthokonta,Eumetazoa
8702,TRAF6,CD40,Unknown,16143987,Eukaryota,Opisthokonta
8703,TRAF6,TICAM1,Unknown,14530355;20047764,Eukaryota,Vertebrata
8704,TRAF6,VEGFA,Repression,22326918,Eukaryota,Vertebrata
8705,TRERF1,CCR7,Unknown,17006331,Eumetazoa,Eumetazoa
8706,TRERF1,CD40,Repression,18652845,Eumetazoa,Opisthokonta
8707,TRERF1,CD80,Repression,18652845,Eumetazoa,Eumetazoa
8708,TRERF1,CD86,Repression,18652845,Eumetazoa,Eumetazoa
8709,TRERF1,LILRB1,Repression,18652845,Eumetazoa,Mammalia
8710,TRERF1,LILRB2,Repression,18652845,Eumetazoa,Vertebrata
8711,TRERF1,LILRB4,Repression,18652845,Eumetazoa,Vertebrata
8712,TRIB3,ATF4,Repression,15781252;17707795,Mammalia,Eumetazoa
8713,TRIB3,SMAD3,Unknown,21896644,Mammalia,Eumetazoa
8714,TRIM16,DES,Repression,22009481,Eumetazoa,Eukaryota
8715,TRIM16,E2F1,Repression,20729920,Eumetazoa,Eukaryota
8716,TRIM16,VIM,Repression,22009481,Eumetazoa,Vertebrata
8717,TRIM22,NFKB1,Unknown,21651891,Mammalia,Opisthokonta
8718,TRIM22,RELA,Unknown,21651891,Mammalia,Eumetazoa
8719,TRIM25,DDX58,Unknown,21292167,Eumetazoa,Euk_Archaea
8720,TRIM28,E2F3,Repression,23060449,Vertebrata,Eukaryota
8721,TRIM28,E2F4,Repression,23060449,Vertebrata,Eukaryota
8722,TRIM28,ID1,Unknown,21876767,Vertebrata,Eumetazoa
8723,TRIM28,ZNF274,Unknown,21170338,Vertebrata,Opisthokonta
8724,TRIP6,CDK6,Unknown,24389100,Eukaryota,Eumetazoa
8725,TRPS1,KLK3,Unknown,14680804,Vertebrata,Mammalia
8726,TRPS1,RUNX2,Repression,16140555,Vertebrata,Eumetazoa
8727,TRRAP,CCND2,Activation,11511535,Eukaryota,Eumetazoa
8728,TRRAP,MITF,Repression,15581068,Eukaryota,Eumetazoa
8729,TSC22D1,CNP,Activation,20802130,Eumetazoa,Eumetazoa
8730,TSC22D3,CCND1,Activation,19814803,Eumetazoa,Eukaryota
8731,TSC22D3,CDKN1A,Repression,19814803,Eumetazoa,Eumetazoa
8732,TSC22D3,FOXO1,Repression,20018851,Eumetazoa,Eumetazoa
8733,TSC22D3,FOXO3,Repression,20018851,Eumetazoa,Vertebrata
8734,TSC22D3,FOXO4,Repression,20018851,Eumetazoa,Opisthokonta
8735,TSG101,CEP55,Unknown,18948538,Eukaryota,Vertebrata
8736,TSG101,EGFR,Repression,19154774,Eukaryota,Opisthokonta
8737,TSG101,REG4,Repression,18643869,Eukaryota,Eumetazoa
8738,TTF2,TPO,Activation,8602863,Euk+Bac,Euk+Bac
8739,TTF2,TSG101,Unknown,21556761,Euk+Bac,Eukaryota
8740,TWIST1,AKR1C2,Activation,19051271,Eumetazoa,Cellular_organisms
8741,TWIST1,AKT2,Activation,21876555;22982861,Eumetazoa,Eukaryota
8742,TWIST1,ATM,Activation,19051271,Eumetazoa,Eukaryota
8743,TWIST1,BCL2,Unknown,23095743,Eumetazoa,Opisthokonta
8744,TWIST1,BMI1,Activation,21876555,Eumetazoa,Eukaryota
8745,TWIST1,CD44,Activation,17487558,Eumetazoa,Vertebrata
8746,TWIST1,CDH1,Repression,15311212;19581928;20053763;21876555;22899291,Eumetazoa,Eumetazoa
8747,TWIST1,CDH1,Unknown,21796367,Eumetazoa,Eumetazoa
8748,TWIST1,CDH2,Unknown,21796367,Eumetazoa,Eumetazoa
8749,TWIST1,CTPS1,Activation,19051271,Eumetazoa,Cellular_organisms
8750,TWIST1,DKK1,Unknown,18453541,Eumetazoa,Eumetazoa
8751,TWIST1,DNM3,Activation,18033314,Eumetazoa,Eukaryota
8752,TWIST1,ERBB3,Repression,19051271,Eumetazoa,Opisthokonta
8753,TWIST1,ESR1,Repression,22056872,Eumetazoa,Eumetazoa
8754,TWIST1,F2R,Repression,19051271,Eumetazoa,Eumetazoa
8755,TWIST1,FN1,Activation,20646316,Eumetazoa,Eukaryota
8756,TWIST1,FOS,Activation,19051271,Eumetazoa,Eumetazoa
8757,TWIST1,GDF15,Activation,19051271,Eumetazoa,Vertebrata
8758,TWIST1,ICAM1,Activation,17487558,Eumetazoa,Eumetazoa
